sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2	*commentaires
bmov00010	Vampirism 1		a	the				Permet de voler la vie d'un ennemi dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dommages.	Vampirism Effect 1 - Steal Up To $MA_VAMPIRISE HP	
bmov00015	Vampirism 2		a	the				Permet de voler la vie d'un ennemi dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dommages.	Vampirism Effect 2 - Steal Up To $MA_VAMPIRISE HP	
bmov00020	Vampirism 3		a	the				Permet de voler la vie d'un ennemi dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dommages.	Vampirism Effect 3 - Steal Up To $MA_VAMPIRISE HP	
bmov00025	Vampirism 4		a	the				Permet de voler la vie d'un ennemi dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dommages.	Vampirism Effect 4 - Steal Up To $MA_VAMPIRISE HP	
bmov00030	Vampirism 5		a	the				Permet de voler la vie d'un ennemi dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dommages.	Vampirism Effect 5 - Steal Up To $MA_VAMPIRISE HP	
bmov00040	Vampirism 6		a	the				Permet de voler la vie d'un ennemi dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dommages.	Vampirism Effect 6 - Steal Up To $MA_VAMPIRISE HP	
bmov00050	Vampirism 7		a	the				Permet de voler la vie d'un ennemi dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dommages.	Vampirism Effect 7 - Steal Up To $MA_VAMPIRISE HP	
BMOALMB00015	Blind 1		a	the			the	Aveugle efficacement les ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Blind 1 - Power: $MA_LINK_POWER	
BMOALMA00010	Slow Attack 1		a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 1 - Power: $MA_LINK_POWER	
BMOETMA00015	Acid Damage 2		an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 2 - Damage: $MA_DMG	
BMSTMP00030	Self Heal 3		a	the			the	Permet de récupérer $MA_HEAL points de vie	Self Heal 1 - HP: $MA_HEAL	
BMSTMP00050	Self Heal 5		a	the			the	Permet de récupérer $MA_HEAL points de vie	Self Heal 4 - HP: $MA_HEAL	
BMSTMP00080	Self Heal 7		a	the			the	Permet de récupérer $MA_HEAL points de vie	Self Heal 5 - HP: $MA_HEAL	
BMSTMP00120	Self Heal 9		a	the			the	Permet de récupérer $MA_HEAL points de vie	Self Heal 6 - HP: $MA_HEAL	
BMSTMP00160	Self Heal 11		a	the			the	Permet de récupérer $MA_HEAL points de vie	Self Heal 7 - HP: $MA_HEAL	
BMSTMP00200	Self Heal 13		a	the			the	Permet de récupérer $MA_HEAL points de vie	Self Heal 8 - HP: $MA_HEAL	
BMSTMP00250	Self Heal 15		a	the			the	Permet de récupérer $MA_HEAL points de vie	Self Heal 9 - HP: $MA_HEAL	
BMSTMA00020	Self Sap Gift 2		a	the			the	Permet de récupérer $1MA_HEAL points de sève	Self Sap Gift 2 - Sap: $1MA_HEAL	
BMSTMT00015	Self Stamina Gift 2		a	the			the	Permet de récupérer $1MA_HEAL points de stamina	Self Stamina Gift 2 - Stamina: $2MA_HEAL	
bcfaea17	Fyros Caster Boots Craft Pattern		a	the				Brick Craftman's Plan For Fyros Caster Boots		
bcfaea18	Fyros Caster Gloves Craft Pattern		a	the				Brick Craftman's Plan For Fyros Caster Gloves		
bcfaea19	Fyros Caster Pants Craft Pattern		a	the				Brick Craftman's Plan For Fyros Caster Pants		
bcfaea20	Fyros Caster Sleeves Craft Pattern		a	the				Brick Craftman's Plan For Fyros Caster Sleeves		
bcfaea21	Fyros Caster Vest Craft Pattern		a	the				Brick Craftman's Plan For Fyros Caster Vest		
bcmaea17	Matis Caster Boots Craft Pattern		a	the				Brick Craftman's Plan For Matis Caster Boots		
bcmaea18	Matis Caster Gloves Craft Pattern		a	the				Brick Craftman's Plan For Matis Caster Gloves		
bcmaea19	Matis Caster Pants Craft Pattern		a	the				Brick Craftman's Plan For Matis Caster Pants		
bcmaea20	Matis Caster Sleeves Craft Pattern		a	the				Brick Craftman's Plan For Matis Caster Sleeves		
bcmaea21	Matis Caster Vest Craft Pattern		a	the				Brick Craftman's Plan For Matis Caster Vest		
bctaea17	Tryker Caster Boots Craft Pattern		a	the				Brick Craftman's Plan For Tryker Caster Boots		
bctaea18	Tryker Caster Gloves Craft Pattern		a	the				Brick Craftman's Plan For Tryker Caster Gloves		
bctaea19	Tryker Caster Pants Craft Pattern		a	the				Brick Craftman's Plan For Tryker Caster Pants		
bctaea20	Tryker Caster Sleeves Craft Pattern		a	the				Brick Craftman's Plan For Tryker Caster Sleeves		
bctaea21	Tryker Caster Vest Craft Pattern		a	the				Brick Craftman's Plan For Tryker Caster Vest		
bczaea17	Zoraï Caster Boots Craft Pattern		a	the				Brick Craftman's Plan For Zoraï Caster Boots		
bczaea18	Zoraï Caster Gloves Craft Pattern		a	the				Brick Craftman's Plan For Zoraï Caster Gloves		
bczaea19	Zoraï Caster Pants Craft Pattern		a	the				Brick Craftman's Plan For Zoraï Caster Pants		
bczaea20	Zoraï Caster Sleeves Craft Pattern		a	the				Brick Craftman's Plan For Zoraï Caster Sleeves		
bczaea21	Zoraï Caster Vest Craft Pattern		a	the				Brick Craftman's Plan For Zoraï Caster Vest		
bcfaea17_2	Medium Quality Fyros Caster Boots Craft Pattern		a	the				Medium Quality Fyros Caster Boots Craft Pattern		
bcfaea18_2	Medium Quality Fyros Caster Gloves Craft Pattern		a	the				Medium Quality Fyros Caster Gloves Craft Pattern		
bcfaea19_2	Medium Quality Fyros Caster Pants Craft Pattern		a	the				Medium Quality Fyros Caster Pants Craft Pattern		
bcfaea20_2	Medium Quality Fyros Caster Sleeves Craft Pattern		a	the				Medium Quality Fyros Caster Sleeves Craft Pattern		
bcfaea21_2	Medium Quality Fyros Caster Vest Craft Pattern		a	the				Medium Quality Fyros Caster Vest Craft Pattern		
bcfaea01_2	Medium Quality Fyros Heavy Boots Craft Pattern		a	the				Medium Quality Fyros Heavy Boots Craft Pattern		
bcfaea02_2	Medium Quality Fyros Heavy Gloves Craft Pattern		a	the				Medium Quality Fyros Heavy Gloves Craft Pattern		
bcfaea03_2	Medium Quality Fyros Heavy Helmet Craft Pattern		a	the				Medium Quality Fyros Heavy Helmet Craft Pattern		
bcfaea04_2	Medium Quality Fyros Heavy Pants Craft Pattern		a	the				Medium Quality Fyros Heavy Pants Craft Pattern		
bcfaea05_2	Medium Quality Fyros Heavy Sleeves Craft Pattern		a	the				Medium Quality Fyros Heavy Sleeves Craft Pattern		
bcfaea06_2	Medium Quality Fyros Heavy Vest Craft Pattern		a	the				Medium Quality Fyros Heavy Vest Craft Pattern		
bcfaea07_2	Medium Quality Fyros Light Boots Craft Pattern		a	the				Medium Quality Fyros Light Boots Craft Pattern		
bcfaea08_2	Medium Quality Fyros Light Gloves Craft Pattern		a	the				Medium Quality Fyros Light Gloves Craft Pattern		
bcfaea09_2	Medium Quality Fyros Light Pants Craft Pattern		a	the				Medium Quality Fyros Light Pants Craft Pattern		
bcfaea10_2	Medium Quality Fyros Light Sleeves Craft Pattern		a	the				Medium Quality Fyros Light Sleeves Craft Pattern		
bcfaea11_2	Medium Quality Fyros Light Vest Craft Pattern		a	the				Medium Quality Fyros Light Vest Craft Pattern		
bcfaea12_2	Medium Quality Fyros Medium Boots Craft Pattern		a	the				Medium Quality Fyros Medium Boots Craft Pattern		
bcfaea13_2	Medium Quality Fyros Medium Gloves Craft Pattern		a	the				Medium Quality Fyros Medium Gloves Craft Pattern		
bcfaea14_2	Medium Quality Fyros Medium Pants Craft Pattern		a	the				Medium Quality Fyros Medium Pants Craft Pattern		
bcfaea15_2	Medium Quality Fyros Medium Sleeves Craft Pattern		a	the				Medium Quality Fyros Medium Sleeves Craft Pattern		
bcfaea16_2	Medium Quality Fyros Medium Vest Craft Pattern		a	the				Medium Quality Fyros Medium Vest Craft Pattern		
bcmaea17_2	Medium Quality Matis Caster Boots Craft Pattern		a	the				Medium Quality Matis Caster Boots Craft Pattern		
bcmaea18_2	Medium Quality Matis Caster Gloves Craft Pattern		a	the				Medium Quality Matis Caster Gloves Craft Pattern		
bcmaea19_2	Medium Quality Matis Caster Pants Craft Pattern		a	the				Medium Quality Matis Caster Pants Craft Pattern		
bcmaea20_2	Medium Quality Matis Caster Sleeves Craft Pattern		a	the				Medium Quality Matis Caster Sleeves Craft Pattern		
bcmaea21_2	Medium Quality Matis Caster Vest Craft Pattern		a	the				Medium Quality Matis Caster Vest Craft Pattern		
bcmaea01_2	Medium Quality Matis Heavy Boots Craft Pattern		a	the				Medium Quality Matis Heavy Boots Craft Pattern		
bcmaea02_2	Medium Quality Matis Heavy Gloves Craft Pattern		a	the				Medium Quality Matis Heavy Gloves Craft Pattern		
bcmaea03_2	Medium Quality Matis Heavy Helmet Craft Pattern		a	the				Medium Quality Matis Heavy Helmet Craft Pattern		
bcmaea04_2	Medium Quality Matis Heavy Pants Craft Pattern		a	the				Medium Quality Matis Heavy Pants Craft Pattern		
bcmaea05_2	Medium Quality Matis Heavy Sleeves Craft Pattern		a	the				Medium Quality Matis Heavy Sleeves Craft Pattern		
bcmaea06_2	Medium Quality Matis Heavy Vest Craft Pattern		a	the				Medium Quality Matis Heavy Vest Craft Pattern		
bcmaea07_2	Medium Quality Matis Light Boots Craft Pattern		a	the				Medium Quality Matis Light Boots Craft Pattern		
bcmaea08_2	Medium Quality Matis Light Gloves Craft Pattern		a	the				Medium Quality Matis Light Gloves Craft Pattern		
bcmaea09_2	Medium Quality Matis Light Pants Craft Pattern		a	the				Medium Quality Matis Light Pants Craft Pattern		
bcmaea10_2	Medium Quality Matis Light Sleeves Craft Pattern		a	the				Medium Quality Matis Light Sleeves Craft Pattern		
bcmaea11_2	Medium Quality Matis Light Vest Craft Pattern		a	the				Medium Quality Matis Light Vest Craft Pattern		
bcmaea12_2	Medium Quality Matis Medium Boots Craft Pattern		a	the				Medium Quality Matis Medium Boots Craft Pattern		
bcmaea13_2	Medium Quality Matis Medium Gloves Craft Pattern		a	the				Medium Quality Matis Medium Gloves Craft Pattern		
bcmaea14_2	Medium Quality Matis Medium Pants Craft Pattern		a	the				Medium Quality Matis Medium Pants Craft Pattern		
bcmaea15_2	Medium Quality Matis Medium Sleeves Craft Pattern		a	the				Medium Quality Matis Medium Sleeves Craft Pattern		
bcmaea16_2	Medium Quality Matis Medium Vest Craft Pattern		a	the				Medium Quality Matis Medium Vest Craft Pattern		
bctaea17_2	Medium Quality Tryker Caster Boots Craft Pattern		a	the				Medium Quality Tryker Caster Boots Craft Pattern		
bctaea18_2	Medium Quality Tryker Caster Gloves Craft Pattern		a	the				Medium Quality Tryker Caster Gloves Craft Pattern		
bctaea19_2	Medium Quality Tryker Caster Pants Craft Pattern		a	the				Medium Quality Tryker Caster Pants Craft Pattern		
bctaea20_2	Medium Quality Tryker Caster Sleeves Craft Pattern		a	the				Medium Quality Tryker Caster Sleeves Craft Pattern		
bctaea21_2	Medium Quality Tryker Caster Vest Craft Pattern		a	the				Medium Quality Tryker Caster Vest Craft Pattern		
bctaea01_2	Medium Quality Tryker Heavy Boots Craft Pattern		a	the				Medium Quality Tryker Heavy Boots Craft Pattern		
bctaea02_2	Medium Quality Tryker Heavy Gloves Craft Pattern		a	the				Medium Quality Tryker Heavy Gloves Craft Pattern		
bctaea03_2	Medium Quality Tryker Heavy Helmet Craft Pattern		a	the				Medium Quality Tryker Heavy Helmet Craft Pattern		
bctaea04_2	Medium Quality Tryker Heavy Pants Craft Pattern		a	the				Medium Quality Tryker Heavy Pants Craft Pattern		
bctaea05_2	Medium Quality Tryker Heavy Sleeves Craft Pattern		a	the				Medium Quality Tryker Heavy Sleeves Craft Pattern		
bctaea06_2	Medium Quality Tryker Heavy Vest Craft Pattern		a	the				Medium Quality Tryker Heavy Vest Craft Pattern		
bctaea07_2	Medium Quality Tryker Light Boots Craft Pattern		a	the				Medium Quality Tryker Light Boots Craft Pattern		
bctaea08_2	Medium Quality Tryker Light Gloves Craft Pattern		a	the				Medium Quality Tryker Light Gloves Craft Pattern		
bctaea09_2	Medium Quality Tryker Light Pants Craft Pattern		a	the				Medium Quality Tryker Light Pants Craft Pattern		
bctaea10_2	Medium Quality Tryker Light Sleeves Craft Pattern		a	the				Medium Quality Tryker Light Sleeves Craft Pattern		
bctaea11_2	Medium Quality Tryker Light Vest Craft Pattern		a	the				Medium Quality Tryker Light Vest Craft Pattern		
bctaea12_2	Medium Quality Tryker Medium Boots Craft Pattern		a	the				Medium Quality Tryker Medium Boots Craft Pattern		
bctaea13_2	Medium Quality Tryker Medium Gloves Craft Pattern		a	the				Medium Quality Tryker Medium Gloves Craft Pattern		
bctaea14_2	Medium Quality Tryker Medium Pants Craft Pattern		a	the				Medium Quality Tryker Medium Pants Craft Pattern		
bctaea15_2	Medium Quality Tryker Medium Sleeves Craft Pattern		a	the				Medium Quality Tryker Medium Sleeves Craft Pattern		
bctaea16_2	Medium Quality Tryker Medium Vest Craft Pattern		a	the				Medium Quality Tryker Medium Vest Craft Pattern		
bczaea17_2	Medium Quality Zoraï Caster Boots Craft Pattern		a	the				Medium Quality Zoraï Caster Boots Craft Pattern		
bczaea18_2	Medium Quality Zoraï Caster Gloves Craft Pattern		a	the				Medium Quality Zoraï Caster Gloves Craft Pattern		
bczaea19_2	Medium Quality Zoraï Caster Pants Craft Pattern		a	the				Medium Quality Zoraï Caster Pants Craft Pattern		
bczaea20_2	Medium Quality Zoraï Caster Sleeves Craft Pattern		a	the				Medium Quality Zoraï Caster Sleeves Craft Pattern		
bczaea21_2	Medium Quality Zoraï Caster Vest Craft Pattern		a	the				Medium Quality Zoraï Caster Vest Craft Pattern		
bczaea01_2	Medium Quality Zoraï Heavy Boots Craft Pattern		a	the				Medium Quality Zoraï Heavy Boots Craft Pattern		
bczaea02_2	Medium Quality Zoraï Heavy Gloves Craft Pattern		a	the				Medium Quality Zoraï Heavy Gloves Craft Pattern		
bczaea03_2	Medium Quality Zoraï Heavy Helmet Craft Pattern		a	the				Medium Quality Zoraï Heavy Helmet Craft Pattern		
bczaea04_2	Medium Quality Zoraï Heavy Pants Craft Pattern		a	the				Medium Quality Zoraï Heavy Pants Craft Pattern		
bczaea05_2	Medium Quality Zoraï Heavy Sleeves Craft Pattern		a	the				Medium Quality Zoraï Heavy Sleeves Craft Pattern		
bczaea06_2	Medium Quality Zoraï Heavy Vest Craft Pattern		a	the				Medium Quality Zoraï Heavy Vest Craft Pattern		
bczaea07_2	Medium Quality Zoraï Light Boots Craft Pattern		a	the				Medium Quality Zoraï Light Boots Craft Pattern		
bczaea08_2	Medium Quality Zoraï Light Gloves Craft Pattern		a	the				Medium Quality Zoraï Light Gloves Craft Pattern		
bczaea09_2	Medium Quality Zoraï Light Pants Craft Pattern		a	the				Medium Quality Zoraï Light Pants Craft Pattern		
bczaea10_2	Medium Quality Zoraï Light Sleeves Craft Pattern		a	the				Medium Quality Zoraï Light Sleeves Craft Pattern		
bczaea11_2	Medium Quality Zoraï Light Vest Craft Pattern		a	the				Medium Quality Zoraï Light Vest Craft Pattern		
bczaea12_2	Medium Quality Zoraï Medium Boots Craft Pattern		a	the				Medium Quality Zoraï Medium Boots Craft Pattern		
bczaea13_2	Medium Quality Zoraï Medium Gloves Craft Pattern		a	the				Medium Quality Zoraï Medium Gloves Craft Pattern		
bczaea14_2	Medium Quality Zoraï Medium Pants Craft Pattern		a	the				Medium Quality Zoraï Medium Pants Craft Pattern		
bczaea15_2	Medium Quality Zoraï Medium Sleeves Craft Pattern		a	the				Medium Quality Zoraï Medium Sleeves Craft Pattern		
bczaea16_2	Medium Quality Zoraï Medium Vest Craft Pattern		a	the				Medium Quality Zoraï Medium Vest Craft Pattern		
bcfmea08_2	Medium Quality Fyros Mace Craft Pattern		a	the				Medium Quality Fyros Mace Craft Pattern		
bcfmea09_2	Medium Quality Fyros Staff Craft Pattern		a	the				Medium Quality Fyros Staff Craft Pattern		
bcfmea06_2	Medium Quality Fyros Dagger Craft Pattern		a	the				Medium Quality Fyros Dagger Craft Pattern		
bcfmea07_2	Medium Quality Fyros Lance Craft Pattern		a	the				Medium Quality Fyros Lance Craft Pattern		
bcfmea05_2	Medium Quality Fyros Axe Craft Pattern		a	the				Medium Quality Fyros Axe Craft Pattern		
bcfmea10_2	Medium Quality Fyros Sword Craft Pattern		a	the				Medium Quality Fyros Sword Craft Pattern		
bcfmea03_2	Medium Quality Fyros Long Mace Craft Pattern		a	the				Medium Quality Fyros Long Mace Craft Pattern		
bcfmea02_2	Medium Quality Fyros Pike Craft Pattern		a	the				Medium Quality Fyros Pike Craft Pattern		
bcfmea01_2	Medium Quality Fyros Long Axe Craft Pattern		a	the				Medium Quality Fyros Long Axe Craft Pattern		
bcfmea04_2	Medium Quality Fyros Long Sword Craft Pattern		a	the				Medium Quality Fyros Long Sword Craft Pattern		
bcmmea08_2	Medium Quality Matis Mace Craft Pattern		a	the				Medium Quality Matis Mace Craft Pattern		
bcmmea09_2	Medium Quality Matis Staff Craft Pattern		a	the				Medium Quality Matis Staff Craft Pattern		
bcmmea06_2	Medium Quality Matis Dagger Craft Pattern		a	the				Medium Quality Matis Dagger Craft Pattern		
bcmmea07_2	Medium Quality Matis Lance Craft Pattern		a	the				Medium Quality Matis Lance Craft Pattern		
bcmmea05_2	Medium Quality Matis Axe Craft Pattern		a	the				Medium Quality Matis Axe Craft Pattern		
bcmmea10_2	Medium Quality Matis Sword Craft Pattern		a	the				Medium Quality Matis Sword Craft Pattern		
bcmmea03_2	Medium Quality Matis Long Mace Craft Pattern		a	the				Medium Quality Matis Long Mace Craft Pattern		
bcmmea02_2	Medium Quality Matis Pike Craft Pattern		a	the				Medium Quality Matis Pike Craft Pattern		
bcmmea01_2	Medium Quality Matis Long Axe Craft Pattern		a	the				Medium Quality Matis Long Axe Craft Pattern		
bcmmea04_2	Medium Quality Matis Long Sword Craft Pattern		a	the				Medium Quality Matis Long Sword Craft Pattern		
bctmea08_2	Medium Quality Tryker Mace Craft Pattern		a	the				Medium Quality Tryker Mace Craft Pattern		
bctmea09_2	Medium Quality Tryker Staff Craft Pattern		a	the				Medium Quality Tryker Staff Craft Pattern		
bctmea06_2	Medium Quality Tryker Dagger Craft Pattern		a	the				Medium Quality Tryker Dagger Craft Pattern		
bctmea07_2	Medium Quality Tryker Lance Craft Pattern		a	the				Medium Quality Tryker Lance Craft Pattern		
bctmea05_2	Medium Quality Tryker Axe Craft Pattern		a	the				Medium Quality Tryker Axe Craft Pattern		
bctmea10_2	Medium Quality Tryker Sword Craft Pattern		a	the				Medium Quality Tryker Sword Craft Pattern		
bctmea03_2	Medium Quality Tryker Long Mace Craft Pattern		a	the				Medium Quality Tryker Long Mace Craft Pattern		
bctmea02_2	Medium Quality Tryker Pike Craft Pattern		a	the				Medium Quality Tryker Pike Craft Pattern		
bctmea01_2	Medium Quality Tryker Long Axe Craft Pattern		a	the				Medium Quality Tryker Long Axe Craft Pattern		
bctmea04_2	Medium Quality Tryker Long Sword Craft Pattern		a	the				Medium Quality Tryker Long Sword Craft Pattern		
bczmea08_2	Medium Quality Zoraï Mace Craft Pattern		a	the				Medium Quality Zoraï Mace Craft Pattern		
bczmea09_2	Medium Quality Zoraï Staff Craft Pattern		a	the				Medium Quality Zoraï Staff Craft Pattern		
bczmea06_2	Medium Quality Zoraï Dagger Craft Pattern		a	the				Medium Quality Zoraï Dagger Craft Pattern		
bczmea07_2	Medium Quality Zoraï Lance Craft Pattern		a	the				Medium Quality Zoraï Lance Craft Pattern		
bczmea05_2	Medium Quality Zoraï Axe Craft Pattern		a	the				Medium Quality Zoraï Axe Craft Pattern		
bczmea10_2	Medium Quality Zoraï Sword Craft Pattern		a	the				Medium Quality Zoraï Sword Craft Pattern		
bczmea03_2	Medium Quality Zoraï Long Mace Craft Pattern		a	the				Medium Quality Zoraï Long Mace Craft Pattern		
bczmea02_2	Medium Quality Zoraï Pike Craft Pattern		a	the				Medium Quality Zoraï Pike Craft Pattern		
bczmea01_2	Medium Quality Zoraï Long Axe Craft Pattern		a	the				Medium Quality Zoraï Long Axe Craft Pattern		
bczmea04_2	Medium Quality Zoraï Long Sword Craft Pattern		a	the				Medium Quality Zoraï Long Sword Craft Pattern		
bcfrea05_2	Medium Quality Fyros Bowpistol Craft Pattern		a	the				Medium Quality Fyros Bowpistol Craft Pattern		
bcfrea04_2	Medium Quality Fyros Pistol Craft Pattern		a	the				Medium Quality Fyros Pistol Craft Pattern		
bcfrea01_2	Medium Quality Fyros Autolauncher Craft Pattern		a	the				Medium Quality Fyros Autolauncher Craft Pattern		
bcfrea02_2	Medium Quality Fyros Bowrifle Craft Pattern		a	the				Medium Quality Fyros Bowrifle Craft Pattern		
bcfrea03_2	Medium Quality Fyros Launcher Craft Pattern		a	the				Medium Quality Fyros Launcher Craft Pattern		
bcfrea06_2	Medium Quality Fyros Rifle Craft Pattern		a	the				Medium Quality Fyros Rifle Craft Pattern		
bcmrea05_2	Medium Quality Matis Bowpistol Craft Pattern		a	the				Medium Quality Matis Bowpistol Craft Pattern		
bcmrea04_2	Medium Quality Matis Pistol Craft Pattern		a	the				Medium Quality Matis Pistol Craft Pattern		
bcmrea01_2	Medium Quality Matis Autolauncher Craft Pattern		a	the				Medium Quality Matis Autolauncher Craft Pattern		
bcmrea02_2	Medium Quality Matis Bowrifle Craft Pattern		a	the				Medium Quality Matis Bowrifle Craft Pattern		
