*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_7439782D882346B3	bfaimqame01	Cible Quadrupède Haut/Pattes Av 1		une	la	Cibles Quadrupèdes Haut/Pattes Av 1	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 25. 	Cible Quadrupède Haut/Pattes Avant 1
_7449782E882332B7	bfaimqame02	Cible Quadrupède Haut/Pattes Av 2		une	la	Cibles Quadrupèdes Haut/Pattes Av 2	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 50.	Cible Quadrupède Haut/Pattes Avant 2
_7459782F882332BA	bfaimqame03	Cible Quadrupède Haut/Pattes Av 3		une	la	Cibles Quadrupèdes Haut/Pattes Av 3	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 70.	Cible Quadrupède Haut/Pattes Avant 3
_74697830882332BD	bfaimqame04	Cible Quadrupède Haut/Pattes Av 4		une	la	Cibles Quadrupèdes Haut/Pattes Av 4	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 90.	Cible Quadrupède Haut/Pattes Avant 4
_AB6240187E85F9B8	bfaimqame05	Cible Quadrupède Haut/Pattes Av 5		une	la	Cibles Quadrupèdes Haut/Pattes Av 5	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 115.	Cible Quadrupède Haut/Pattes Avant 5
_AB7240197E3509B8	bfaimqame06	Cible Quadrupède Haut/Pattes Av 6		une	la	Cibles Quadrupèdes Haut/Pattes Av 6	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 140.	Cible Quadrupède Haut/Pattes Avant 6
_AB82401A7E8515B8	bfaimqame07	Cible Quadrupède Haut/Pattes Av 7		une	la	Cibles Quadrupèdes Haut/Pattes Av 7	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 165.	Cible Quadrupède Haut/Pattes Avant 7
_AB92401B7E3525B8	bfaimqame08	Cible Quadrupède Haut/Pattes Av 8		une	la	Cibles Quadrupèdes Haut/Pattes Av 8	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 190.	Cible Quadrupède Haut/Pattes Avant 8
_ABA2401C7E8509B9	bfaimqame09	Cible Quadrupède Haut/Pattes Av 9		une	la	Cibles Quadrupèdes Haut/Pattes Av 9	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 215.	Cible Quadrupède Haut/Pattes Avant 9
_E9ED2C78AF183BDD	bfaimqame10	Cible Quadrupède Haut/Pattes Av 10		une	la	Cibles Quadrupèdes Haut/Pattes Av 10	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 240.	Cible Quadrupède Haut/Pattes Avant 10
_E9FD307830383BDD	bfaimqame11	Cible Quadrupède Haut/Pattes Av 11		une	la	Cibles Quadrupèdes Haut/Pattes Av 11	des	les	Cible la partie supérieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 265.	Cible Quadrupède Haut/Pattes Avant 11
_1D07A9437B89F620	bfaimqhame01	Cible Quadrupède Bas/Pattes Av 1		une	la	Cibles Quadrupèdes Bas/Pattes Av 1	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 25. 	Cible Quadrupède Bas/Pattes Avant 1
_5E07AD437B89F61B	bfaimqhame02	Cible Quadrupède Bas/Pattes Av 2		une	la	Cibles Quadrupèdes Bas/Pattes Av 2	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 50.	Cible Quadrupède Bas/Pattes Avant 2
_5E07B1437B89F61B	bfaimqhame03	Cible Quadrupède Bas/Pattes Av 3		une	la	Cibles Quadrupèdes Bas/Pattes Av 3	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 70.	Cible Quadrupède Bas/Pattes Avant 3
_6107B5437B89F61B	bfaimqhame04	Cible Quadrupède Bas/Pattes Av 4		une	la	Cibles Quadrupèdes Bas/Pattes Av 4	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 90.	Cible Quadrupède Bas/Pattes Avant 4
_60D53335F6852E16	bfaimqhame05	Cible Quadrupède Bas/Pattes Av 5		une	la	Cibles Quadrupèdes Bas/Pattes Av 5	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 115.	Cible Quadrupède Bas/Pattes Avant 5
_A0D53735F6851A1A	bfaimqhame06	Cible Quadrupède Bas/Pattes Av 6		une	la	Cibles Quadrupèdes Bas/Pattes Av 6	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 140.	Cible Quadrupède Bas/Pattes Avant 6
_E0D53B35F6852E1D	bfaimqhame07	Cible Quadrupède Bas/Pattes Av 7		une	la	Cibles Quadrupèdes Bas/Pattes Av 7	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 165.	Cible Quadrupède Bas/Pattes Avant 7
_21D53F35F6851A21	bfaimqhame08	Cible Quadrupède Bas/Pattes Av 8		une	la	Cibles Quadrupèdes Bas/Pattes Av 8	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 190.	Cible Quadrupède Bas/Pattes Avant 8
_A1D54335F6852E1A	bfaimqhame09	Cible Quadrupède Bas/Pattes Av 9		une	la	Cibles Quadrupèdes Bas/Pattes Av 9	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 215.	Cible Quadrupède Bas/Pattes Avant 9
_A8C73C5EBFE9BBC5	bfaimqhame10	Cible Quadrupède Bas/Pattes Av 10		une	la	Cibles Quadrupèdes Bas/Pattes Av 10	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 240.	Cible Quadrupède Bas/Pattes Avant 10
_E8D73C5EBF49C3C5	bfaimqhame11	Cible Quadrupède Bas/Pattes Av 11		une	la	Cibles Quadrupèdes Bas/Pattes Av 11	des	les	Cible la partie inférieure des pattes avant d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 265.	Cible Quadrupède Bas/Pattes Avant 11
_01FF3D3C5F55FBDE	bfaimqlme01	Cible Quadrupède Haut/Pattes Arr 1 		une	la	Cibles Quadrupèdes Haut/Pattes Arr 1 	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 25. 	Cible Quadrupède Haut/Pattes Arrière 1
_010F413C5F55EBE1	bfaimqlme02	Cible Quadrupède Haut/Pattes Arr 2		une	la	Cibles Quadrupèdes Haut/Pattes Arr 2	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 50.	Cible Quadrupède Haut/Pattes Arrière 2
_011F453C5F55EFE3	bfaimqlme03	Cible Quadrupède Haut/Pattes Arr 3		une	la	Cibles Quadrupèdes Haut/Pattes Arr 3	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 70.	Cible Quadrupède Haut/Pattes Arrière 3
_012F493C5F55F3E5	bfaimqlme04	Cible Quadrupède Haut/Pattes Arr 4		une	la	Cibles Quadrupèdes Haut/Pattes Arr 4	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 90.	Cible Quadrupède Haut/Pattes Arrière 4
_E0C939D028D98E4F	bfaimqlme05	Cible Quadrupède Haut/Pattes Arr 5		une	la	Cibles Quadrupèdes Haut/Pattes Arr 5	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 115.	Cible Quadrupède Haut/Pattes Arrière 5
_E0D93DD028999A4F	bfaimqlme06	Cible Quadrupède Haut/Pattes Arr 6		une	la	Cibles Quadrupèdes Haut/Pattes Arr 6	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 140.	Cible Quadrupède Haut/Pattes Arrière 6
_E0E941D028F9A24F	bfaimqlme07	Cible Quadrupède Haut/Pattes Arr 7		une	la	Cibles Quadrupèdes Haut/Pattes Arr 7	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 165.	Cible Quadrupède Haut/Pattes Arrière 7
_E0F945D028B9AE4F	bfaimqlme08	Cible Quadrupède Haut/Pattes Arr 8		une	la	Cibles Quadrupèdes Haut/Pattes Arr 8	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 190.	Cible Quadrupède Haut/Pattes Arrière 8
_E00949D028198E50	bfaimqlme09	Cible Quadrupède Haut/Pattes Arr 9		une	la	Cibles Quadrupèdes Haut/Pattes Arr 9	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 215.	Cible Quadrupède Haut/Pattes Arrière 9
_B0B36BE690BEF5E5	bfaimqlme10	Cible Quadrupède Haut/Pattes Arr 10		une	la	Cibles Quadrupèdes Haut/Pattes Arr 10	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 240.	Cible Quadrupède Haut/Pattes Arrière 10
_B0D36BE7D1DEF5E5	bfaimqlme11	Cible Quadrupède Haut/Pattes Arr 11		une	la	Cibles Quadrupèdes Haut/Pattes Arr 11	des	les	Cible la partie supérieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 265.	Cible Quadrupède Haut/Pattes Arrière 11
_80EE193C20E4F3DD	bfaimqfme01	Cible Quadrupède Bas/Pattes Arr 1 		une	la	Cibles Quadrupèdes Bas/Pattes Arr 1 	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 25. 	Cible Quadrupède Bas/Pattes Arrière 1
_80FE1D3C20E4E3E0	bfaimqfme02	Cible Quadrupède Bas/Pattes Arr 2		une	la	Cibles Quadrupèdes Bas/Pattes Arr 2	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 50.	Cible Quadrupède Bas/Pattes Arrière 2
_800E213C20E4E7E2	bfaimqfme03	Cible Quadrupède Bas/Pattes Arr 3		une	la	Cibles Quadrupèdes Bas/Pattes Arr 3	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 70.	Cible Quadrupède Bas/Pattes Arrière 3
_801E253C20E4EBE4	bfaimqfme04	Cible Quadrupède Bas/Pattes Arr 4		une	la	Cibles Quadrupèdes Bas/Pattes Arr 4	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 90.	Cible Quadrupède Bas/Pattes Arrière 4
_5FB815D7E7E8AA4E	bfaimqfme05	Cible Quadrupède Bas/Pattes Arr 5		une	la	Cibles Quadrupèdes Bas/Pattes Arr 5	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 115.	Cible Quadrupède Bas/Pattes Arrière 5
_5FC819D7E7A8B64E	bfaimqfme06	Cible Quadrupède Bas/Pattes Arr 6		une	la	Cibles Quadrupèdes Bas/Pattes Arr 6	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 140.	Cible Quadrupède Bas/Pattes Arrière 6
_5FD81DD7E708BE4E	bfaimqfme07	Cible Quadrupède Bas/Pattes Arr 7		une	la	Cibles Quadrupèdes Bas/Pattes Arr 7	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 165.	Cible Quadrupède Bas/Pattes Arrière 7
_5FE821D7E7C8CA4E	bfaimqfme08	Cible Quadrupède Bas/Pattes Arr 8		une	la	Cibles Quadrupèdes Bas/Pattes Arr 8	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 190.	Cible Quadrupède Bas/Pattes Arrière 8
_5FF825D7E728AA4F	bfaimqfme09	Cible Quadrupède Bas/Pattes Arr 9		une	la	Cibles Quadrupèdes Bas/Pattes Arr 9	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 215.	Cible Quadrupède Bas/Pattes Arrière 9
_71A263E54ECEF1DC	bfaimqfme10	Cible Quadrupède Bas/Pattes Arr 10		une	la	Cibles Quadrupèdes Bas/Pattes Arr 10	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 240.	Cible Quadrupède Bas/Pattes Arrière 10
_71C263E68FEEF1DC	bfaimqfme11	Cible Quadrupède Bas/Pattes Arr 11		une	la	Cibles Quadrupèdes Bas/Pattes Arr 11	des	les	Cible la partie inférieure des pattes arrière d'un quadrupède - plus efficace pour les armes dont le niveau n'excède pas 265.	Cible Quadrupède Bas/Pattes Arrière 11
_FC2A2F1C85354A1B	bsxeb01	Aura de Vie		une	l'\d	Auras de Vie	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés autour de vous.	Aura de Vie
_0108081B703C9537	bsxeb02	Aura d'Endurance		une	l'\d	Auras d'Endurance	des	les	Augmente la vitesse de régénération de votre Endurance et de celles des coéquipiers situés autour de vous. 	Aura d'Endurance
_BD39B89E66984274	bsxeb03	Aura de Sève		une	l'\d	Auras de Sève	des	les	Augmente la vitesse de régénération de votre sève et de celles des coéquipiers situés autour de vous. 	Aura de Sève
_BB5BCF0588A9E912	bsxma01	Aura de Vie - Pouvoir 1		une	l'\d	Auras de Vie - Pouvoir 1	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_BB5BD30588B9E912	bsxma02	Aura de Vie - Pouvoir 2		une	l'\d	Auras de Vie - Pouvoir 2	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_BB5BD70588C9E912	bsxma03	Aura de Vie - Pouvoir 3		une	l'\d	Auras de Vie - Pouvoir 3	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_BB5BDB0588D9E912	bsxma04	Aura de Vie - Pouvoir 4		une	l'\d	Auras de Vie - Pouvoir 4	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_BB5BDF0588E9E912	bsxma05	Aura de Vie - Pouvoir 5		une	l'\d	Auras de Vie - Pouvoir 5	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_BB5BE30588F9E912	bsxma06	Aura de Vie - Pouvoir 6		une	l'\d	Auras de Vie - Pouvoir 6	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_BB5BE7058809E912	bsxma07	Aura de Vie - Pouvoir 7		une	l'\d	Auras de Vie - Pouvoir 7	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_BB5BEB058819E912	bsxma08	Aura de Vie - Pouvoir 8		une	l'\d	Auras de Vie - Pouvoir 8	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_BB5BEF058829E912	bsxma09	Aura de Vie - Pouvoir 9		une	l'\d	Auras de Vie - Pouvoir 9	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_81DEE03E8B8E9553	bsxma10	Aura de Vie - Pouvoir 10		une	l'\d	Auras de Vie - Pouvoir 10	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_81EEE03E8B9E9553	bsxma11	Aura de Vie - Pouvoir 11		une	l'\d	Auras de Vie - Pouvoir 11	des	les	Augmente la vitesse de régénération de votre vie et de celles des coéquipiers situés à $2SP_LIFE_AURA mètres de vous à $SP_LIFE_AURA pendant $1SP_LIFE_AURA s. Inactive pour $4SP_LIFE_AURA.	Aura de Vie - Bonus Régén. : $SP_LIFE_AURA. Durée : $1SP_LIFE_AURA. Latence : $4SP_LIFE_AURA.
_43E5DD040DEEEA8B	bsfmc01	Aura d'Endurance - Pouvoir 1		une	l'\d	Auras d'Endurance - Pouvoir 1	des	les	Augmente la vitesse de régénération de votre Endurance et de celles des coéquipiers situés à $2SP_STAMINA_AURA mètres de vous à $SP_STAMINA_AURA pendant $1SP_STAMINA_AURA s. Inactive pour $4SP_STAMINA_AURA.	Aura d'Endurance - Bonus Régén. : $SP_STAMINA_AURA. Durée : $1SP_STAMINA_AURA. Latence : $4SP_STAMINA_AURA.
_43E5DD040DFEEA8C	bsfmc02	Aura d'Endurance - Pouvoir 2		une	l'\d	Auras d'Endurance - Pouvoir 2	des	les	Augmente la vitesse de régénération de votre Endurance et de celles des coéquipiers situés à $2SP_STAMINA_AURA mètres de vous à $SP_STAMINA_AURA pendant $1SP_STAMINA_AURA s. Inactive pour $4SP_STAMINA_AURA.	Aura d'Endurance - Bonus Régén. : $SP_STAMINA_AURA. Durée : $1SP_STAMINA_AURA. Latence : $4SP_STAMINA_AURA.
_43E5DD040D0EEA8D	bsfmc03	Aura d'Endurance - Pouvoir 3		une	l'\d	Auras d'Endurance - Pouvoir 3	des	les	Augmente la vitesse de régénération de votre Endurance et de celles des coéquipiers situés à $2SP_STAMINA_AURA mètres de vous à $SP_STAMINA_AURA pendant $1SP_STAMINA_AURA s. Inactive pour $4SP_STAMINA_AURA.	Aura d'Endurance - Bonus Régén. : $SP_STAMINA_AURA. Durée : $1SP_STAMINA_AURA. Latence : $4SP_STAMINA_AURA.
_43E5DD040D1EEA8E	bsfmc04	Aura d'Endurance - Pouvoir 4		une	l'\d	Auras d'Endurance - Pouvoir 4	des	les	Augmente la vitesse de régénération de votre Endurance et de celles des coéquipiers situés à $2SP_STAMINA_AURA mètres de vous à $SP_STAMINA_AURA pendant $1SP_STAMINA_AURA s. Inactive pour $4SP_STAMINA_AURA.	Aura d'Endurance - Bonus Régén. : $SP_STAMINA_AURA. Durée : $1SP_STAMINA_AURA. Latence : $4SP_STAMINA_AURA.
_43E5DD040D2EEA8F	bsfmc05	Aura d'Endurance - Pouvoir 5		une	l'\d	Auras d'Endurance - Pouvoir 5	des	les	Augmente la vitesse de régénération de votre Endurance et de celles des coéquipiers situés à $2SP_STAMINA_AURA mètres de vous à $SP_STAMINA_AURA pendant $1SP_STAMINA_AURA s. Inactive pour $4SP_STAMINA_AURA.	Aura d'Endurance - Bonus Régén. : $SP_STAMINA_AURA. Durée : $1SP_STAMINA_AURA. Latence : $4SP_STAMINA_AURA.
_43E5DD040D3EEA90	bsfmc06	Aura d'Endurance - Pouvoir 6		une	l'\d	Auras d'Endurance - Pouvoir 6	des	les	Augmente la vitesse de régénération de votre Endurance et de celles des coéquipiers situés à $2SP_STAMINA_AURA mètres de vous à $SP_STAMINA_AURA pendant $1SP_STAMINA_AURA s. Inactive pour $4SP_STAMINA_AURA.	Aura d'Endurance - Bonus Régén. : $SP_STAMINA_AURA. Durée : $1SP_STAMINA_AURA. Latence : $4SP_STAMINA_AURA.
