*HASH_VALUE	creature ID	name	p	creagen	screagen
_C2C0C64E312C4F08	chkje1	Раздраженный тимари	Раздраженные тимари	Раздраженных тимари	Раздраженного тимари
_03DFAA45329E931A	chkje2	Злобный тимари	Злобные тимари	Злобных тимари	Злобного тимари
_E48FF52B627440DD	chkje3	Дикий тимари	Дикие тимари	Диких тимари	Дикого тимари
_02FFB65132AE7F11	chkje4	Неистовый тимари	Неистовые тимари	Неистовых тимари	Неистового тимари
_C0BE21F9E8898C1F	chlda1	Детеныш йелк	Детеныши йелки	Детенышей йелков	Детеныша йелка
_C0EE25E7E5C9901F	chlda2	Подрастающий йелк	Подрастающие йелки	Подрастающих йелков	Подрастающего йелка
_EDAF4D0DA856D73F	chlda3	Покорный йелк	Покорные йелки	Покорных йелков	Покорного йелка
_9CE4849512C6E79E	chlda4	Кроткий йелк	Кроткие йелки	Кротких йелков	Кроткого йелка
_C25F59F7265AD82D	chldb1	Робкий йелк	Робкие йелки	Робких йелков	Робкого йелка
_893F65FD6874F200	chldb2	Блуждающий йелк	Блуждающие йелки	Блуждающих йелков	Блуждающего йелка
_46559225417E4C05	chldb3	Резвый йелк	Резвые йелки	Резвых йелков	Резвого йелка
_C0BEB162B5D0A00A	chldb4	Игривый йелк	Игривые йелки	Игривых йелков	Игривого йелка
_B111991868370741	chldc1	Энергичный йелк	Энергичные йелки	Энергичных йелков	Энергичного йелка
_1EE4BCA21148139C	chldc2	Подозрительный йелк	Подозрительные йелки	Подозрительных йелков	Подозрительного йелка
_CDE69A3F86CE7409	chldc3	Прожорливый йелк	Прожорливые йелки	Прожорливых йелков	Прожорливого йелка
_C26F750824C89821	chldc4	Хрюкающий йелк	Хрюкающие йелки	Хрюкающих йелков	Хрюкающего йелка
_D34720072CC8CF70	chldd1	Грубый йелк	Грубые йелки	Грубых йелков	Грубого йелка
_C0A07A7CEE2DA8FF	chldd2	Своевольный йелк	Своевольные йелки	Своевольных йелков	Своевольного йелка
_893F9D196874F602	chldd3	Укореняющий йелк	Укореняющие йелки	Укореняющих йелков	Укореняющего йелка
_CCA59A367E0E64FE	chldd4	Попрошайка йелк	Попрошайки йелки	Попрошайки йелков	Попрошайку йелка
_0DFF451F6CF2EE1C	chldf1	Разъяренный йелк	Разъяренные йелки	Разъяренных йелков	Разъяренного йелка
_ED1F4D18A816DB44	chldf2	Пылкий йелк	Пылкие йелки	Пылких йелков	Пылкого йелка
_817E9D4F344EC405	chldf3	Свирепый йелк	Свирепые йелки	Свирепых йелков	Свирепого йелка
_40BE21F9E8898C1F	chlfa1	Детеныш йелк	Детеныши йелки	Детенышей йелков	Детеныша йелка
_40EE25E7E5C9901F	chlfa2	Подрастающий йелк	Подрастающие йелки	Подрастающих йелков	Подрастающего йелка
_6DAF4D0DA856D73F	chlfa3	Покорный йелк	Покорные йелки	Покорных йелков	Покорного йелка
_1CE4849512C6E79E	chlfa4	Кроткий йелк	Кроткие йелки	Кротких йелков	Кроткого йелка
_859F9D2364F2EEFD	chlfe1	Раздраженный йелк	Раздраженные йелки	Раздраженных йелков	Раздраженного йелка
_8DFF450166F4F21B	chlfe2	Злобный йелк	Злобные йелки	Злобных йелков	Злобного йелка
_53A70C0AA888A370	chlfe3	Дикий йелк	Дикие йелки	Диких йелков	Дикого йелка
_09BF5D1966F4FA1D	chlfe4	Неистовый йелк	Неистовые йелки	Неистовых йелков	Неистового йелка
_8DFF451F6CF2EE1C	chlff1	Разъяренный йелк	Разъяренные йелки	Разъяренных йелков	Разъяренного йелка
_6D1F4D18A816DB44	chlff2	Пылкий йелк	Пылкие йелки	Пылких йелков	Пылкого йелка
_017E9D4F344EC405	chlff3	Свирепый йелк	Свирепые йелки	Свирепых йелков	Свирепого йелка
_7E7E8D5FB64FC805	chlff4	Ненасытный йелк	Ненасытные йелки	Ненасытных йелков	Ненасытного йелка
_2598649F65C8879B	chlff5	Садиши		Садиши	Садиши
_C2419D19ECD4236E	chlga1	Мерзкий йелк	Мерзкие йелки	Мерзких йелков	Мерзкого йелка
_423E29F662486021	chlga2	Больной йелк	Больные йелки	Больных йелков	Больного йелка
_8CE0DE7009135585	chlga3	Прокаженный йелк	Прокаженные йелки	Прокаженных йелков	Прокаженного йелка
_C26E05FC7DB9D002	chlga4	Зараженный йелк	Зараженные йелки	Зараженных йелков	Зараженного йелка
_3FCF89F7A2F9D82D	chlgb1	Тошнотворный йелк	Тошнотворные йелки	Тошнотворных йелков	Тошнотворного йелка
_3FDE45FEA8899020	chlgb2	Смердящий йелк	Смердящие йелки	Смердящих йелков	Смердящего йелка
_6D6F25156CE6FB40	chlgb3	Болезненный йелк	Болезненные йелки	Болезненных йелков	Болезненного йелка
_816F59F9A629681C	chlgb4	Отравленный йелк	Отравленные йелки	Отравленных йелков	Отравленного йелка
_C5C135FDE834EEFB	chlgc1	Чумной йелк	Чумные йелки	Чумных йелков	Чумного йелка
_CF9F55016694F273	chlgc2	Хилый  йелк	Хилые  йелки	Хилых  йелков	Хилого  йелка
_4E969A34462F10FC	chlgc3	Гниющий йелк	Гниющие йелки	Гниющих йелков	Гниющего йелка
_7F5F85FCA68ACC1D	chlgc4	Губительный йелк	Губительные йелки	Губительных йелков	Губительного йелка
_C5FF05276274EEFC	chlgd1	Порченый йелк	Порченые йелки	Порченых йелков	Порченого йелка
_C5AEB144722DC8FF	chlgd2	Гнойный йелк	Гнойные йелки	Гнойных йелков	Гнойного йелка
_9E23FD82C53C2883	chlgd3	Пагубный йелк	Пагубные йелки	Пагубных йелков	Пагубного йелка
_2DEF5520EA571342	chlgd4	Бесноватый йелк	Бесноватые йелки	Бесноватых йелков	Бесноватого йелка
_44AFF15A38EFC816	chlge1	Прыщавый йелк	Прыщавые йелки	Прыщавых йелков	Прыщавого йелка
_493F7D056494F203	chlge2	Облезающий йелк	Облезающие йелки	Облезающих йелков	Облезающего йелка
_493F65FD68F2F603	chlge3	Бешеный йелк	Бешеные йелки	Бешеных йелков	Бешеного йелка
_044E9D5372EED807	chlge4	Отвратительный йелк	Отвратительные йелки	Отвратительных йелков	Отвратительного йелка
_C37E31F321685C26	chlgf1	Безумный йелк	Безумные йелки	Безумных йелков	Безумного йелка
_03CF35F8E488601B	chlgf2	Озверевший йелк	Озверевшие йелки	Озверевших йелков	Озверевшего йелка
_7E6E35EFA2C8AC29	chlgf3	Демонический йелк	Демонические йелки	Демонических йелков	Демонического йелка
