*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_BF98858B6B85FC72	BMDALMS00100	Stun 4		a	the				Recommended for stunning enemies whose average skill level does not exceed $MA_LINK_POWER.	Stun 4 - Power: $MA_LINK_POWER
_BFB8898B6B85FC73	BMDALMS00120	Stun 5		a	the				Recommended for stunning enemies whose average skill level does not exceed $MA_LINK_POWER.	Stun 5 - Power: $MA_LINK_POWER
_BFD88D8B6B85FC74	BMDALMS00140	Stun 6		a	the				Recommended for stunning enemies whose average skill level does not exceed $MA_LINK_POWER.	Stun 6 - Power: $MA_LINK_POWER
_BFF8918B6B85FC75	BMDALMS00160	Stun 7		a	the				Recommended for stunning enemies whose average skill level does not exceed $MA_LINK_POWER.	Stun 7 - Power: $MA_LINK_POWER
_BF18958B6B85FC76	BMDALMS00180	Stun 8		a	the				Recommended for stunning enemies whose average skill level does not exceed $MA_LINK_POWER.	Stun 8 - Power: $MA_LINK_POWER
_BF989D8B6B85FC77	BMDALMS00200	Stun 9		a	the				Recommended for stunning enemies whose average skill level does not exceed $MA_LINK_POWER.	Stun 9 - Power: $MA_LINK_POWER
_755B8CAFA0E4FA78	BMDALMS00225	Stun 10		a	the				Recommended for stunning enemies whose average skill level does not exceed $MA_LINK_POWER.	Stun 10 - Power: $MA_LINK_POWER
_349B8CAFA0F4FA78	BMDALMS00250	Stun 11		a	the				Recommended for stunning enemies whose average skill level does not exceed $MA_LINK_POWER.	Stun 11 - Power: $MA_LINK_POWER
_26025767775E1699	BMDHTMP00005	Heal 1		a	the				Gives $MA_HEAL hit points to your target.	Heal 1 - Hit points: $MA_HEAL
_E5125B67B75E1699	BMDHTMP00010	Heal 2		a	the				Gives $MA_HEAL hit points to your target.	Heal 2 - Hit points: $MA_HEAL
_26125F67F75E1699	BMDHTMP00015	Heal 3		a	the				Gives $MA_HEAL hit points to your target.	Heal 3 - Hit points: $MA_HEAL
_E5226367385E1699	BMDHTMP00020	Heal 4		a	the				Gives $MA_HEAL hit points to your target.	Heal 4 - Hit points: $MA_HEAL
_26226767785E1699	BMDHTMP00025	Heal 5		a	the				Gives $MA_HEAL hit points to your target.	Heal 5 - Hit points: $MA_HEAL
_E5326B67B85E1699	BMDHTMP00030	Heal 6		a	the				Gives $MA_HEAL hit points to your target.	Heal 6 - Hit points: $MA_HEAL
_E5426F67F85E1699	BMDHTMP00040	Heal 7		a	the				Gives $MA_HEAL hit points to your target.	Heal 7 - Hit points: $MA_HEAL
_E5527367395E1699	BMDHTMP00050	Heal 8		a	the				Gives $MA_HEAL hit points to your target.	Heal 8 - Hit points: $MA_HEAL
_26627767795E1699	BMDHTMP00065	Heal 9		a	the				Gives $MA_HEAL hit points to your target.	Heal 9 - Hit points: $MA_HEAL
_D13DAF1D01FFB2AB	BMDHTMP00080	Heal 10		a	the				Gives $MA_HEAL hit points to your target.	Heal 10 - Hit points: $MA_HEAL
_D1CDB71D01FFB2AB	BMDHTMP00100	Heal 11		a	the				Gives $MA_HEAL hit points to your target.	Heal 11 - Hit points: $MA_HEAL
_D1FDBB1D01FFB2AB	BMDHTMP00120	Heal 12		a	the				Gives $MA_HEAL hit points to your target.	Heal 12 - Hit points: $MA_HEAL
_D12DBF1D01FFB2AB	BMDHTMP00140	Heal 13		a	the				Gives $MA_HEAL hit points to your target.	Heal 13 - Hit points: $MA_HEAL
_D15DC31D01FFB2AB	BMDHTMP00160	Heal 14		a	the				Gives $MA_HEAL hit points to your target.	Heal 14 - Hit points: $MA_HEAL
_D18DC71D01FFB2AB	BMDHTMP00180	Heal 15		a	the				Gives $MA_HEAL hit points to your target.	Heal 15 - Hit points: $MA_HEAL
_D11DCF1D01FFB2AB	BMDHTMP00200	Heal 16		a	the				Gives $MA_HEAL hit points to your target.	Heal 16 - Hit points: $MA_HEAL
_124DD31D01FFB2AB	BMDHTMP00225	Heal 17		a	the				Gives $MA_HEAL hit points to your target.	Heal 17 - Hit points: $MA_HEAL
_D18DD71D01FFB2AB	BMDHTMP00250	Heal 18		a	the				Gives $MA_HEAL hit points to your target.	Heal 18 - Hit points: $MA_HEAL
_00C250C3E2586EED	BMDHTMA00005	Sap Gift 1		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 1 - Sap: $1MA_HEAL
_00D250C3225872ED	BMDHTMA00015	Sap Gift 2		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 2 - Sap: $1MA_HEAL
_BFF250C3625876ED	BMDHTMA00030	Sap Gift 3		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 3 - Sap: $1MA_HEAL
_BF0250C3A3587AED	BMDHTMA00040	Sap Gift 4		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 4 - Sap: $1MA_HEAL
_BF1250C3E3587EED	BMDHTMA00050	Sap Gift 5		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 5 - Sap: $1MA_HEAL
_002250C3235882ED	BMDHTMA00065	Sap Gift 6		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 6 - Sap: $1MA_HEAL
_BF4250C3635886ED	BMDHTMA00080	Sap Gift 7		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 7 - Sap: $1MA_HEAL
_BFC254C3A4588AED	BMDHTMA00100	Sap Gift 8		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 8 - Sap: $1MA_HEAL
_BFE254C3E4588EED	BMDHTMA00120	Sap Gift 9		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 9 - Sap: $1MA_HEAL
_D4FCD1175C6E6DB7	BMDHTMA00140	Sap Gift 10		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 10 - Sap: $1MA_HEAL
_D41CD5175C7E6DB7	BMDHTMA00160	Sap Gift 11		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 11 - Sap: $1MA_HEAL
_D43CD9175C8E6DB7	BMDHTMA00180	Sap Gift 12		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 12 - Sap: $1MA_HEAL
_D4BCE1175C9E6DB7	BMDHTMA00200	Sap Gift 13		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 13 - Sap: $1MA_HEAL
_15DCE5175CAE6DB7	BMDHTMA00225	Sap Gift 14		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 14 - Sap: $1MA_HEAL
_D40CE9175CBE6DB7	BMDHTMA00250	Sap Gift 15		a	the				Gives $1MA_HEAL sap to your target.	Sap Gift 15 - Sap: $1MA_HEAL
_F49A7E27B175FB6D	BMDHTMT00005	Stamina Gift 1		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 1 - Stamina: $2MA_HEAL
_F124AF52DADFBF08	BMDHTMT00015	Stamina Gift 2		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 2 - Stamina: $2MA_HEAL
_F044B352DADFBF08	BMDHTMT00030	Stamina Gift 3		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 3 - Stamina: $2MA_HEAL
_3154B752DADFBF08	BMDHTMT00040	Stamina Gift 4		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 4 - Stamina: $2MA_HEAL
_7164BB52DADFBF08	BMDHTMT00050	Stamina Gift 5		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 5 - Stamina: $2MA_HEAL
_F274BF52DADFBF08	BMDHTMT00065	Stamina Gift 6		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 6 - Stamina: $2MA_HEAL
_F194C352DADFBF08	BMDHTMT00080	Stamina Gift 7		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 7 - Stamina: $2MA_HEAL
_3214CB52DADFBF08	BMDHTMT00100	Stamina Gift 8		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 8 - Stamina: $2MA_HEAL
_7234CF52DADFBF08	BMDHTMT00120	Stamina Gift 9		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 9 - Stamina: $2MA_HEAL
_47AD1944D296D133	BMDHTMT00140	Stamina Gift 10		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 10 - Stamina: $2MA_HEAL
_47DD1944D296D533	BMDHTMT00160	Stamina Gift 11		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 11 - Stamina: $2MA_HEAL
_470D1944D296D933	BMDHTMT00180	Stamina Gift 12		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 12 - Stamina: $2MA_HEAL
_479D1D44D296DD33	BMDHTMT00200	Stamina Gift 13		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 13 - Stamina: $2MA_HEAL
_88CD1D44D296E133	BMDHTMT00225	Stamina Gift 14		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 14 - Stamina: $2MA_HEAL
_470D1D44D296E533	BMDHTMT00250	Stamina Gift 15		a	the				Gives $2MA_HEAL stamina to your target.	Stamina Gift 15 - Stamina: $2MA_HEAL
_B27AF0DA5C3296AB	BMOALMB00030	Blind 2		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 2 - Power: $MA_LINK_POWER
_B29AF0DA5C4296AB	BMOALMB00040	Blind 3		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 3 - Power: $MA_LINK_POWER
_B2BAF0DA5C5296AB	BMOALMB00050	Blind 4		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 4 - Power: $MA_LINK_POWER
_F3DAF0DA5C6296AB	BMOALMB00065	Blind 5		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 5 - Power: $MA_LINK_POWER
_B20AF0DA5C7296AB	BMOALMB00080	Blind 6		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 6 - Power: $MA_LINK_POWER
_B29AF4DA5C8296AB	BMOALMB00100	Blind 7		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 7 - Power: $MA_LINK_POWER
_B2CAF4DA5C9296AB	BMOALMB00120	Blind 8		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 8 - Power: $MA_LINK_POWER
_B2FAF4DA5CA296AB	BMOALMB00140	Blind 9		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 9 - Power: $MA_LINK_POWER
_B3CBDA548F11B6F2	BMOALMB00160	Blind 10		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 10 - Power: $MA_LINK_POWER
_F3EBDA558F11B6F2	BMOALMB00180	Blind 11		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 11 - Power: $MA_LINK_POWER
_336BDE568F11B6F2	BMOALMB00200	Blind 12		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 12 - Power: $MA_LINK_POWER
_B48BDE578F11B6F2	BMOALMB00225	Blind 13		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 13 - Power: $MA_LINK_POWER
_B4BBDE588F11B6F2	BMOALMB00250	Blind 14		a	the				Recommended for blinding enemies whose average skill level does not exceed $MA_LINK_POWER.	Blind 14 - Power: $MA_LINK_POWER
_A3FB8DC065390DF1	BMOALMD00015	Madness 1		a	the				Induces madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 1 - Power: $MA_LINK_POWER
_E1039BF2260B53CF	BMOALMD00030	Madness 2		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 2 - Power: $MA_LINK_POWER
_E1139BF2260B57D0	BMOALMD00040	Madness 3		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 3 - Power: $MA_LINK_POWER
_E1239BF2260B5BD1	BMOALMD00050	Madness 4		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 4 - Power: $MA_LINK_POWER
_22339BF2260B5FD2	BMOALMD00065	Madness 5		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 5 - Power: $MA_LINK_POWER
_E1539BF2260B63D3	BMOALMD00080	Madness 6		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 6 - Power: $MA_LINK_POWER
_E1D39FF2260B67D4	BMOALMD00100	Madness 7		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 7 - Power: $MA_LINK_POWER
_E1F39FF2260B6BD5	BMOALMD00120	Madness 8		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 8 - Power: $MA_LINK_POWER
_E1139FF2260B6FD6	BMOALMD00140	Madness 9		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 9 - Power: $MA_LINK_POWER
_8D7216FA2E9477B2	BMOALMD00160	Madness 10		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 10 - Power: $MA_LINK_POWER
_8D9216FA6E947BB2	BMOALMD00180	Madness 11		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 11 - Power: $MA_LINK_POWER
_8D121AFAAE947FB2	BMOALMD00200	Madness 12		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 12 - Power: $MA_LINK_POWER
_CE321AFAEE9483B2	BMOALMD00225	Madness 13		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 13 - Power: $MA_LINK_POWER
_8D621AFA2F9487B2	BMOALMD00250	Madness 14		a	the				Recommended for inducing madness in enemies whose average skill level does not exceed $MA_LINK_POWER.	Madness 14 - Power: $MA_LINK_POWER
_811B90B1C4F85EA7	BMOALMR00015	Root 1		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 1 - Power: $MA_LINK_POWER
_403B94B2C4F85EA7	BMOALMR00030	Root 2		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 2 - Power: $MA_LINK_POWER
_404B98B3C4F85EA7	BMOALMR00040	Root 3		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 3 - Power: $MA_LINK_POWER
_405B9CB4C4F85EA7	BMOALMR00050	Root 4		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 4 - Power: $MA_LINK_POWER
_816BA0B5C4F85EA7	BMOALMR00065	Root 5		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 5 - Power: $MA_LINK_POWER
_408BA4B6C4F85EA7	BMOALMR00080	Root 6		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 6 - Power: $MA_LINK_POWER
_400BACB7C4F85EA7	BMOALMR00100	Root 7		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 7 - Power: $MA_LINK_POWER
_402BB0B8C4F85EA7	BMOALMR00120	Root 8		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 8 - Power: $MA_LINK_POWER
_404BB4B9C4F85EA7	BMOALMR00140	Root 9		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 9 - Power: $MA_LINK_POWER
_C833EE4829D0FD3F	BMOALMR00160	Root 10		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 10 - Power: $MA_LINK_POWER
_C873EE4829D0FD3F	BMOALMR00180	Root 11		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 11 - Power: $MA_LINK_POWER
_C813F24829D0FD3F	BMOALMR00200	Root 12		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 12 - Power: $MA_LINK_POWER
_0953F24829D0FD3F	BMOALMR00225	Root 13		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 13 - Power: $MA_LINK_POWER
_C8A3F24829D0FD3F	BMOALMR00250	Root 14		a	the				Recommended for immobilizing enemies whose average skill level does not exceed $MA_LINK_POWER.	Root 14 - Power: $MA_LINK_POWER
_B589160863913708	BMOALMA00030	Slow Attack 2		a	the				Recommended for slowing down the attack rate of enemies whose average skill level does not exceed $MA_LINK_POWER.	Slow Attack 2 - Power: $MA_LINK_POWER
_B5991A0963913708	BMOALMA00040	Slow Attack 3		a	the				Recommended for slowing down the attack rate of enemies whose average skill level does not exceed $MA_LINK_POWER.	Slow Attack 3 - Power: $MA_LINK_POWER
_B5A91E0A63913708	BMOALMA00050	Slow Attack 4		a	the				Recommended for slowing down the attack rate of enemies whose average skill level does not exceed $MA_LINK_POWER.	Slow Attack 4 - Power: $MA_LINK_POWER
_F6B9220B63913708	BMOALMA00065	Slow Attack 5		a	the				Recommended for slowing down the attack rate of enemies whose average skill level does not exceed $MA_LINK_POWER.	Slow Attack 5 - Power: $MA_LINK_POWER
_B5D9260C63913708	BMOALMA00080	Slow Attack 6		a	the				Recommended for slowing down the attack rate of enemies whose average skill level does not exceed $MA_LINK_POWER.	Slow Attack 6 - Power: $MA_LINK_POWER
_B5592E0D63913708	BMOALMA00100	Slow Attack 7		a	the				Recommended for slowing down the attack rate of enemies whose average skill level does not exceed $MA_LINK_POWER.	Slow Attack 7 - Power: $MA_LINK_POWER
_B579320E63913708	BMOALMA00120	Slow Attack 8		a	the				Recommended for slowing down the attack rate of enemies whose average skill level does not exceed $MA_LINK_POWER.	Slow Attack 8 - Power: $MA_LINK_POWER
_B599360F63913708	BMOALMA00140	Slow Attack 9		a	the				Recommended for slowing down the attack rate of enemies whose average skill level does not exceed $MA_LINK_POWER.	Slow Attack 9 - Power: $MA_LINK_POWER
