*HASH_VALUE	creature ID	name	ia	da	cc	pr	p	pia	pda
_E1C48A3F3EEB0B13	ckepe2	Incensed  Kipucka	an	the			Incensed  Kipuckas		the
_0645E679005FB562	ckepe3	Mighty Kipucka	a	the			Mighty Kipuckas		the
_1B371B8AD1CFA973	ckepe4	Awesome  Kipucka	an	the			Awesome  Kipuckas		the
_1B371B8AD1CF9D74	ckepf1	Gruesome Kipucka	a	the			Gruesome Kipuckas		the
_0CCF623C350B8FF0	ckepf2	Lacerating  Kipucka	a	the			Lacerating  Kipuckas		the
_C11F6D1636A74319	ckepf3	Killer  Kipucka	a	the			Killer  Kipuckas		the
_87410E51B3FCAFFB	ckfda1	Weeny  Kirosta	a	the			Weeny  Kirostas		the
_F7B7812772F68403	ckfda2	Puny  Kirosta	a	the			Puny  Kirostas		the
_C3B04E633E19E4C2	ckfda3	Feeble  Kirosta	a	the			Feeble  Kirostas		the
_3EBFF64E3DB9E8C2	ckfda4	Young Kirosta	a	the			Young Kirostas		the
_3EBFF64E3DB9DCC3	ckfdb1	Vigorous  Kirosta	a	the			Vigorous  Kirostas		the
_3E4F1654FF5ADCC0	ckfdb2	Vulgar  Kirosta	a	the			Vulgar  Kirostas		the
_8731C51031C7431E	ckfdb3	Moderate  Kirosta	a	the			Moderate  Kirostas		the
_1790BA80FE09DD7F	ckfdb4	Hard Kirosta	a	the			Hard Kirostas		the
_1790BA80FE09D180	ckfdc1	Vigilant Kirosta	a	the			Vigilant Kirostas		the
_01B06668018AE8C6	ckfdc2	Strong  Kirosta	a	the			Strong  Kirostas		the
_C9B0124431FC9F01	ckfdc3	Mean Kirosta	a	the			Mean Kirostas		the
_DC90527946521482	ckfdc4	Vicious  Kirosta	a	the			Vicious  Kirostas		the
_DC90527946520883	ckfdd1	Dreaded Kirosta	a	the			Dreaded Kirostas		the
_44BF125F3C5A14BE	ckfdd2	Master Kirosta	a	the			Master Kirostas		the
_5FA6863C049D4F1D	ckfdd3	Veteran Kirosta	a	the			Veteran Kirostas		the
_477F4266FE9A38C7	ckfdd4	Hungry  Kirosta	a	the			Hungry  Kirostas		the
_477F4266FE9A2CC8	ckfde1	Nettled  Kirosta	a	the			Nettled  Kirostas		the
_A1D572413E7C4B0D	ckfde2	Incensed  Kirosta	an	the			Incensed  Kirostas		the
_07F412897E7FB56B	ckfde3	Mighty Kirosta	a	the			Mighty Kirostas		the
_9CE6238AD160E976	ckfde4	Awesome  Kirosta	an	the			Awesome  Kirostas		the
_9CE6238AD160DD77	ckfdf1	Gruesome Kirosta	a	the			Gruesome Kirostas		the
_CA004A3E350BB300	ckfdf2	Lacerating  Kirosta	a	the			Lacerating  Kirostas		the
_C3CF9D59AB9D3F1D	ckfdf3	Killer  Kirosta	a	the			Killer  Kirostas		the
_6BC6E4AB2F96F3AA	ckfdf5	Nymton	a	the			Nymtons		the
_62E684AF1BB6B395	ckffe1	Nettled  Kirosta	a				Nettled  Kirostas		the
_62F684AF5BB6B795	ckffe2	Incensed  Kirosta	an				Incensed  Kirostas		the
_620684AF9BB6BB95	ckffe3	Mighty Kirosta	a				Mighty Kirostas		the
_621684AFDCB6BF95	ckffe4	Awesome  Kirosta	an				Awesome  Kirostas		the
_622684AF1CB6C395	ckffe5	Tramo	a				Tramos		the
_62E688AF1BC6B396	ckfff1	Gruesome Kirosta	a				Gruesome Kirostas		the
_62F688AF5BC6B796	ckfff2	Lacerating  Kirosta	a				Lacerating  Kirostas		the
_620688AF9BC6BB96	ckfff3	Killer  Kirosta	a				Killer  Kirostas		the
_621688AFDCC6BF96	ckfff4	Great  Kirosta	a				Great  Kirostas		the
_47410E51B3FCAFFB	ckfga1	Impure Kirosta	an	the			Impure Kirostas		the
_B7B7812772F68403	ckfga2	Blighted Kirosta	a	the			Blighted Kirostas		the
_83B04E633E19E4C2	ckfga3	Contaminated Kirosta	a	the			Contaminated Kirostas		the
_FEBFF64E3DB9E8C2	ckfga4	Infected Kirosta	an	the			Infected Kirostas		the
_FEBFF64E3DB9DCC3	ckfgb1	Nauseous Kirosta	a	the			Nauseous Kirostas		the
_FE4F1654FF5ADCC0	ckfgb2	Stinking Kirosta	a	the			Stinking Kirostas		the
_4731C51031C7431E	ckfgb3	Morbid Kirosta	a	the			Morbid Kirostas		the
_D790BA80FE09DD7F	ckfgb4	Poisoned Kirosta	a	the			Poisoned Kirostas		the
_D790BA80FE09D180	ckfgc1	Plagued Kirosta	a	the			Plagued Kirostas		the
_C1B06668018AE8C6	ckfgc2	Sickly  Kirosta	a	the			Sickly  Kirostas		the
_89B0124431FC9F01	ckfgc3	Putrescent Kirosta	a	the			Putrescent Kirostas		the
_9C90527946521482	ckfgc4	Virulent Kirosta	a	the			Virulent Kirostas		the
_08410E51B3FCAFFB	ckfja1	Weeny  Kirosta	a	the			Weeny  Kirostas		the
_78B7812772F68403	ckfja2	Puny  Kirosta	a	the			Puny  Kirostas		the
_44B04E633E19E4C2	ckfja3	Feeble  Kirosta	a	the			Feeble  Kirostas		the
_BFBFF64E3DB9E8C2	ckfja4	Young Kirosta	a	the			Young Kirostas		the
_BFBFF64E3DB9DCC3	ckfjb1	Vigorous  Kirosta	a	the			Vigorous  Kirostas		the
_BF4F1654FF5ADCC0	ckfjb2	Vulgar  Kirosta	a	the			Vulgar  Kirostas		the
_0831C51031C7431E	ckfjb3	Moderate  Kirosta	a	the			Moderate  Kirostas		the
_9890BA80FE09DD7F	ckfjb4	Hard Kirosta	a	the			Hard Kirostas		the
_9890BA80FE09D180	ckfjc1	Vigilant Kirosta	a	the			Vigilant Kirostas		the
_82B06668018AE8C6	ckfjc2	Strong  Kirosta	a	the			Strong  Kirostas		the
_4AB0124431FC9F01	ckfjc3	Mean Kirosta	a	the			Mean Kirostas		the
_5D90527946521482	ckfjc4	Vicious  Kirosta	a	the			Vicious  Kirostas		the
_5D90527946520883	ckfjd1	Dreaded Kirosta	a	the			Dreaded Kirostas		the
_C5BF125F3C5A14BE	ckfjd2	Master Kirosta	a	the			Master Kirostas		the
_E0A6863C049D4F1D	ckfjd3	Veteran Kirosta	a	the			Veteran Kirostas		the
_C87F4266FE9A38C7	ckfjd4	Hungry  Kirosta	a	the			Hungry  Kirostas		the
_C87F4266FE9A2CC8	ckfje1	Nettled  Kirosta	a	the			Nettled  Kirostas		the
_22D572413E7C4B0D	ckfje2	Incensed  Kirosta	an	the			Incensed  Kirostas		the
_88F412897E7FB56B	ckfje3	Mighty Kirosta	a	the			Mighty Kirostas		the
_1DE6238AD160E976	ckfje4	Awesome  Kirosta	an	the			Awesome  Kirostas		the
_1DE6238AD160DD77	ckfjf1	Gruesome Kirosta	a	the			Gruesome Kirostas		the
_4B004A3E350BB300	ckfjf2	Lacerating  Kirosta	a	the			Lacerating  Kirostas		the
_44CF9D59AB9D3F1D	ckfjf3	Killer  Kirosta	a	the			Killer  Kirostas		the
_633688B35CC6D796	ckfjf6	Kirosta	a				Kirostas		the
_E4E684B51BB6CB95	ckfle1	Nettled  Kirosta	a				Nettled  Kirostas		the
_E4F684B55BB6CF95	ckfle2	Incensed  Kirosta	an				Incensed  Kirostas		the
_E40684B59BB6D395	ckfle3	Mighty Kirosta	a				Mighty Kirostas		the
_E41684B5DCB6D795	ckfle4	Awesome  Kirosta	an				Awesome  Kirostas		the
_E4E688B51BC6CB96	ckflf1	Gruesome Kirosta	a				Gruesome Kirostas		the
_E4F688B55BC6CF96	ckflf2	Lacerating  Kirosta	a				Lacerating  Kirostas		the
_E40688B59BC6D396	ckflf3	Killer  Kirosta	a				Killer  Kirostas		the
_E41688B5DCC6D796	ckflf4	Great  Kirosta	a				Great  Kirostas		the
_E5E684B91BB6DB95	ckfpe1	Nettled  Kirosta	a				Nettled  Kirostas		the
_E5F684B95BB6DF95	ckfpe2	Incensed  Kirosta	an				Incensed  Kirostas		the
_E50684B99BB6E395	ckfpe3	Mighty Kirosta	a				Mighty Kirostas		the
_E51684B9DCB6E795	ckfpe4	Awesome  Kirosta	an				Awesome  Kirostas		the
_E5E688B91BC6DB96	ckfpf1	Gruesome Kirosta	a				Gruesome Kirostas		the
_E5F688B95BC6DF96	ckfpf2	Lacerating  Kirosta	a				Lacerating  Kirostas		the
_E50688B99BC6E396	ckfpf3	Killer  Kirosta	a				Killer  Kirostas		the
_E51688B9DCC6E796	ckfpf4	Great  Kirosta	a				Great  Kirostas		the
_F9FC3178B5F06DA3	ckgc4	Vicious  Kiban	a	the			Vicious  Kibans		the
_D548F05DE556BF7C	ckgde1	Nettled  Kiban	a				Nettled  Kibans		the
_1548F05EE556C37C	ckgde2	Incensed  Kiban	an				Incensed  Kibans		the
_5548F05FE556C77C	ckgde3	Mighty Kiban	a				Mighty Kibans		the
_9648F060E556CB7C	ckgde4	Awesome  Kiban	an				Awesome  Kibans		the
_D558F05D2556BF7D	ckgdf1	Gruesome Kiban	a				Gruesome Kibans		the
_1558F05E2556C37D	ckgdf2	Lacerating  Kiban	a				Lacerating  Kibans		the
_5558F05F2556C77D	ckgdf3	Killer  Kiban	a				Killer  Kibans		the
_9658F0602556CB7D	ckgdf4	Great  Kiban	a				Great  Kibans		the
_5548F85DE576BF7C	ckgfe1	Nettled  Kiban	a				Nettled  Kibans		the
_9548F85EE576C37C	ckgfe2	Incensed  Kiban	an				Incensed  Kibans		the
_D548F85FE576C77C	ckgfe3	Mighty Kiban	a				Mighty Kibans		the
_1648F860E576CB7C	ckgfe4	Awesome  Kiban	an				Awesome  Kibans		the
_5558F85D2576BF7D	ckgff1	Gruesome Kiban	a				Gruesome Kibans		the
_9558F85E2576C37D	ckgff2	Lacerating  Kiban	a				Lacerating  Kibans		the
_D558F85F2576C77D	ckgff3	Killer  Kiban	a				Killer  Kibans		the
_1658F8602576CB7D	ckgff4	Great  Kiban	a				Great  Kibans		the
_238F49F168B668DF	ckgga1	Impure Kiban	an	the			Impure Kibans		the
_9C9425BA7338DF7B	ckgga2	Blighted Kiban	a	the			Blighted Kibans		the
_C54FC10DE4B45071	ckgga3	Contaminated Kiban	a	the			Contaminated Kibans		the
_C54F31EFE2F45471	ckgga4	Infected Kiban	an	the			Infected Kibans		the
_C54F31EFE2F44872	ckggb1	Nauseous Kiban	a	the			Nauseous Kibans		the
_45EF39E766364C72	ckggb2	Stinking Kiban	a	the			Stinking Kibans		the
_282B410D6C97437D	ckggb3	Morbid Kiban	a	the			Morbid Kibans		the
_BD8F4A057CDA740A	ckggb4	Poisoned Kiban	a	the			Poisoned Kibans		the
_BD8F4A057CDA680B	ckggc1	Plagued Kiban	a	the			Plagued Kibans		the
_C58F99096A964C73	ckggc2	Sickly  Kiban	a	the			Sickly  Kibans		the
_238F19F9EE1420E1	ckggc3	Putrescent Kiban	a	the			Putrescent Kibans		the
_F28E0640C6BB8FEE	ckggc4	Virulent Kiban	a	the			Virulent Kibans		the
_F28E0640C6BB83EF	ckggd1	Ravaged Kiban	a	the			Ravaged Kibans		the
_4B6F89FDE0364C74	ckggd2	Festering Kiban	a	the			Festering Kibans		the
_70EF01113DAD48BB	ckggd3	Pestiferous Kiban	a	the			Pestiferous Kibans		the
_CF8FB10364B65474	ckggd4	Raving Kiban	a	the			Raving Kibans		the
_CF8FB10364B64875	ckgge1	Pustulous Kiban	a	the			Pustulous Kibans		the
_407F5D0771764B15	ckgge2	Seeping Kiban	a	the			Seeping Kibans		the
_8262116CBCFA54F2	ckgge3	Foaming Kiban	a	the			Foaming Kibans		the
_171462233E7D8525	ckgge4	Revolting Kiban	a	the			Revolting Kibans		the
_171462233E7D7926	ckggf1	Demented Kiban	a	the			Demented Kibans		the
_238F49F1EE349CC6	ckggf2	Frenzied Kiban	a	the			Frenzied Kibans		the
_A82B4107E6F66391	ckggf3	Fiendish Kiban	a	the			Fiendish Kibans		the
_5648085DE5B6BF7C	ckgje1	Nettled  Kiban	a				Nettled  Kibans		the
_9648085EE5B6C37C	ckgje2	Incensed  Kiban	an				Incensed  Kibans		the
_D648085FE5B6C77C	ckgje3	Mighty Kiban	a				Mighty Kibans		the
_17480860E5B6CB7C	ckgje4	Awesome  Kiban	an				Awesome  Kibans		the
_5658085D25B6BF7D	ckgjf1	Gruesome Kiban	a				Gruesome Kibans		the
_9658085E25B6C37D	ckgjf2	Lacerating  Kiban	a				Lacerating  Kibans		the
_D658085F25B6C77D	ckgjf3	Killer  Kiban	a				Killer  Kibans		the
_1758086025B6CB7D	ckgjf4	Great  Kiban	a				Great  Kibans		the
_658F49F168B668DF	ckgla1	Weeny  Kiban	a	the			Weeny  Kibans		the
_DE9425BA7338DF7B	ckgla2	Puny  Kiban	a	the			Puny  Kibans		the
_074FC10DE4B45071	ckgla3	Feeble  Kiban	a	the			Feeble  Kibans		the
_074F31EFE2F45471	ckgla4	Young Kiban	a	the			Young Kibans		the
_074F31EFE2F44872	ckglb1	Vigorous  Kiban	a	the			Vigorous  Kibans		the
_87EF39E766364C72	ckglb2	Vulgar  Kiban	a	the			Vulgar  Kibans		the
_6A2B410D6C97437D	ckglb3	Moderate  Kiban	a	the			Moderate  Kibans		the
_FF8F4A057CDA740A	ckglb4	Hard Kiban	a	the			Hard Kibans		the
_FF8F4A057CDA680B	ckglc1	Vigilant Kiban	a	the			Vigilant Kibans		the
_078F99096A964C73	ckglc2	Strong  Kiban	a	the			Strong  Kibans		the
_658F19F9EE1420E1	ckglc3	Mean Kiban	a	the			Mean Kibans		the
_348E0640C6BB8FEE	ckglc4	Vicious  Kiban	a	the			Vicious  Kibans		the
_348E0640C6BB83EF	ckgld1	Dreaded Kiban	a	the			Dreaded Kibans		the
_8D6F89FDE0364C74	ckgld2	Master Kiban	a	the			Master Kibans		the
_B2EF01113DAD48BB	ckgld3	Veteran Kiban	a	the			Veteran Kibans		the
_118FB10364B65474	ckgld4	Hungry  Kiban	a	the			Hungry  Kibans		the
_118FB10364B64875	ckgle1	Nettled  Kiban	a	the			Nettled  Kibans		the
_827F5D0771764B15	ckgle2	Incensed  Kiban	an	the			Incensed  Kibans		the
_C462116CBCFA54F2	ckgle3	Mighty Kiban	a	the			Mighty Kibans		the
_591462233E7D8525	ckgle4	Awesome  Kiban	an	the			Awesome  Kibans		the
_A768B0A2A4B8D792	ckgle5	Lerching	a	the			Lerchings		the
_591462233E7D7926	ckglf1	Gruesome Kiban	a	the			Gruesome Kibans		the
_658F49F1EE349CC6	ckglf2	Lacerating  Kiban	a	the			Lacerating  Kibans		the
_EA2B4107E6F66391	ckglf3	Killer  Kiban	a	the			Killer  Kibans		the
_668F49F168B668DF	ckgpa1	Weeny  Kiban	a	the			Weeny  Kibans		the
_DF9425BA7338DF7B	ckgpa2	Puny  Kiban	a	the			Puny  Kibans		the
_084FC10DE4B45071	ckgpa3	Feeble  Kiban	a	the			Feeble  Kibans		the
_084F31EFE2F45471	ckgpa4	Young Kiban	a	the			Young Kibans		the
_084F31EFE2F44872	ckgpb1	Vigorous  Kiban	a	the			Vigorous  Kibans		the
_88EF39E766364C72	ckgpb2	Vulgar  Kiban	a	the			Vulgar  Kibans		the
_6B2B410D6C97437D	ckgpb3	Moderate  Kiban	a	the			Moderate  Kibans		the
_008F4A057CDA740A	ckgpb4	Hard Kiban	a	the			Hard Kibans		the
_008F4A057CDA680B	ckgpc1	Vigilant Kiban	a	the			Vigilant Kibans		the
_088F99096A964C73	ckgpc2	Strong  Kiban	a	the			Strong  Kibans		the
_668F19F9EE1420E1	ckgpc3	Mean Kiban	a	the			Mean Kibans		the
_358E0640C6BB83EF	ckgpd1	Dreaded Kiban	a	the			Dreaded Kibans		the
_8E6F89FDE0364C74	ckgpd2	Master Kiban	a	the			Master Kibans		the
_B3EF01113DAD48BB	ckgpd3	Veteran Kiban	a	the			Veteran Kibans		the
_128FB10364B65474	ckgpd4	Hungry  Kiban	a	the			Hungry  Kibans		the
_128FB10364B64875	ckgpe1	Nettled  Kiban	a	the			Nettled  Kibans		the
_837F5D0771764B15	ckgpe2	Incensed  Kiban	an	the			Incensed  Kibans		the
_C562116CBCFA54F2	ckgpe3	Mighty Kiban	a	the			Mighty Kibans		the
_5A1462233E7D8525	ckgpe4	Awesome  Kiban	an	the			Awesome  Kibans		the
_5A1462233E7D7926	ckgpf1	Gruesome Kiban	a	the			Gruesome Kibans		the
_668F49F1EE349CC6	ckgpf2	Lacerating  Kiban	a	the			Lacerating  Kibans		the
_EB2B4107E6F66391	ckgpf3	Killer  Kiban	a	the			Killer  Kibans		the
_F66F35132ADB14B4	ckhda1	Weeny  Kipee	a	the			Weeny  Kipees		the
_60A425BA3178F37F	ckhda2	Puny  Kipee	a	the			Puny  Kipees		the
_055F7915ECB45071	ckhda3	Feeble  Kipee	a	the			Feeble  Kipees		the
_055FE9F7EAF45471	ckhda4	Young Kipee	a	the			Young Kipees		the
_055FE9F7EAF44872	ckhdb1	Vigorous  Kipee	a	the			Vigorous  Kipees		the
_85FFF1EF6E364C72	ckhdb2	Vulgar  Kipee	a	the			Vulgar  Kipees		the
_5DA12920303613D2	ckhdb3	Moderate  Kipee	a	the			Moderate  Kipees		the
_3FDF82057CDA500E	ckhdb4	Hard Kipee	a	the			Hard Kipees		the
_3FDF82057CDA440F	ckhdc1	Vigilant Kipee	a	the			Vigilant Kipees		the
_059F511172964C73	ckhdc2	Strong  Kipee	a	the			Strong  Kipees		the
_F60E2D22AA6AF4B6	ckhdc3	Mean Kipee	a	the			Mean Kipees		the
_6E56F65C7ED9D0EA	ckhdc4	Vicious  Kipee	a	the			Vicious  Kipees		the
_6E56F65C7ED9C4EB	ckhdd1	Dreaded Kipee	a	the			Dreaded Kipees		the
_8B7F4105E8364C74	ckhdd2	Master Kipee	a	the			Master Kipees		the
_2B1F757CBF4C830D	ckhdd3	Veteran Kipee	a	the			Veteran Kipees		the
_0F9F690B6CB65474	ckhdd4	Hungry  Kipee	a	the			Hungry  Kipees		the
_0F9F690B6CB64875	ckhde1	Nettled  Kipee	a	the			Nettled  Kipees		the
_3E3FA51571764B15	ckhde2	Incensed  Kipee	an	the			Incensed  Kipees		the
_80B2496CBC6A6400	ckhde3	Mighty Kipee	a	the			Mighty Kipees		the
_DB243E27C27D6129	ckhde4	Awesome  Kipee	an	the			Awesome  Kipees		the
_EBB9309F9F88C7A5	ckhde5	Klops	a	the			Klopss		the
_DB243E27C27D552A	ckhdf1	Gruesome Kipee	a	the			Gruesome Kipees		the
_F66F351C6CFBF4AA	ckhdf2	Lacerating  Kipee	a	the			Lacerating  Kipees		the
_5DA1291428F6A3D2	ckhdf3	Killer  Kipee	a	the			Killer  Kipees		the
_766F35132ADB14B4	ckhfa1	Weeny  Kipee	a	the			Weeny  Kipees		the
_E0A425BA3178F37F	ckhfa2	Puny  Kipee	a	the			Puny  Kipees		the
_855F7915ECB45071	ckhfa3	Feeble  Kipee	a	the			Feeble  Kipees		the
_855FE9F7EAF45471	ckhfa4	Young Kipee	a	the			Young Kipees		the
_855FE9F7EAF44872	ckhfb1	Vigorous  Kipee	a	the			Vigorous  Kipees		the
_05FFF1EF6E364C72	ckhfb2	Vulgar  Kipee	a	the			Vulgar  Kipees		the
_DDA12920303613D2	ckhfb3	Moderate  Kipee	a	the			Moderate  Kipees		the
_BFDF82057CDA500E	ckhfb4	Hard Kipee	a	the			Hard Kipees		the
_BFDF82057CDA440F	ckhfc1	Vigilant Kipee	a	the			Vigilant Kipees		the
_859F511172964C73	ckhfc2	Strong  Kipee	a	the			Strong  Kipees		the
_760E2D22AA6AF4B6	ckhfc3	Mean Kipee	a	the			Mean Kipees		the
_EE56F65C7ED9D0EA	ckhfc4	Vicious  Kipee	a	the			Vicious  Kipees		the
_EE56F65C7ED9C4EB	ckhfd1	Dreaded Kipee	a	the			Dreaded Kipees		the
_0B7F4105E8364C74	ckhfd2	Master Kipee	a	the			Master Kipees		the
_AB1F757CBF4C830D	ckhfd3	Veteran Kipee	a	the			Veteran Kipees		the
_8F9F690B6CB65474	ckhfd4	Hungry  Kipee	a	the			Hungry  Kipees		the
_8F9F690B6CB64875	ckhfe1	Nettled  Kipee	a	the			Nettled  Kipees		the
_BE3FA51571764B15	ckhfe2	Incensed  Kipee	an	the			Incensed  Kipees		the
_00B2496CBC6A6400	ckhfe3	Mighty Kipee	a	the			Mighty Kipees		the
_5B243E27C27D6129	ckhfe4	Awesome  Kipee	an	the			Awesome  Kipees		the
_5B243E27C27D552A	ckhff1	Gruesome Kipee	a	the			Gruesome Kipees		the
_766F351C6CFBF4AA	ckhff2	Lacerating  Kipee	a	the			Lacerating  Kipees		the
_DDA1291428F6A3D2	ckhff3	Killer  Kipee	a	the			Killer  Kipees		the
_776F35132ADB14B4	ckhja1	Weeny  Kipee	a	the			Weeny  Kipees		the
_E1A425BA3178F37F	ckhja2	Puny  Kipee	a	the			Puny  Kipees		the
_865F7915ECB45071	ckhja3	Feeble  Kipee	a	the			Feeble  Kipees		the
_865FE9F7EAF45471	ckhja4	Young Kipee	a	the			Young Kipees		the
_865FE9F7EAF44872	ckhjb1	Vigorous  Kipee	a	the			Vigorous  Kipees		the
_06FFF1EF6E364C72	ckhjb2	Vulgar  Kipee	a	the			Vulgar  Kipees		the
_DEA12920303613D2	ckhjb3	Moderate  Kipee	a	the			Moderate  Kipees		the
_C0DF82057CDA500E	ckhjb4	Hard Kipee	a	the			Hard Kipees		the
_C0DF82057CDA440F	ckhjc1	Vigilant Kipee	a	the			Vigilant Kipees		the
_869F511172964C73	ckhjc2	Strong  Kipee	a	the			Strong  Kipees		the
_770E2D22AA6AF4B6	ckhjc3	Mean Kipee	a	the			Mean Kipees		the
_EF56F65C7ED9D0EA	ckhjc4	Vicious  Kipee	a	the			Vicious  Kipees		the
_EF56F65C7ED9C4EB	ckhjd1	Dreaded Kipee	a	the			Dreaded Kipees		the
_0C7F4105E8364C74	ckhjd2	Master Kipee	a	the			Master Kipees		the
_AC1F757CBF4C830D	ckhjd3	Veteran Kipee	a	the			Veteran Kipees		the
_909F690B6CB65474	ckhjd4	Hungry  Kipee	a	the			Hungry  Kipees		the
_909F690B6CB64875	ckhje1	Nettled  Kipee	a	the			Nettled  Kipees		the
_BF3FA51571764B15	ckhje2	Incensed  Kipee	an	the			Incensed  Kipees		the
_01B2496CBC6A6400	ckhje3	Mighty Kipee	a	the			Mighty Kipees		the
_5C243E27C27D6129	ckhje4	Awesome  Kipee	an	the			Awesome  Kipees		the
_5C243E27C27D552A	ckhjf1	Gruesome Kipee	a	the			Gruesome Kipees		the
_776F351C6CFBF4AA	ckhjf2	Lacerating  Kipee	a	the			Lacerating  Kipees		the
_DEA1291428F6A3D2	ckhjf3	Killer  Kipee	a	the			Killer  Kipees		the
_F86F35132ADB14B4	ckhla1	Weeny  Kipee	a	the			Weeny  Kipees		the
_62A425BA3178F37F	ckhla2	Puny  Kipee	a	the			Puny  Kipees		the
_075F7915ECB45071	ckhla3	Feeble  Kipee	a	the			Feeble  Kipees		the
_075FE9F7EAF45471	ckhla4	Young Kipee	a	the			Young Kipees		the
_075FE9F7EAF44872	ckhlb1	Vigorous  Kipee	a	the			Vigorous  Kipees		the
_87FFF1EF6E364C72	ckhlb2	Vulgar  Kipee	a	the			Vulgar  Kipees		the
_5FA12920303613D2	ckhlb3	Moderate  Kipee	a	the			Moderate  Kipees		the
_41DF82057CDA500E	ckhlb4	Hard Kipee	a	the			Hard Kipees		the
_41DF82057CDA440F	ckhlc1	Vigilant Kipee	a	the			Vigilant Kipees		the
_079F511172964C73	ckhlc2	Strong  Kipee	a	the			Strong  Kipees		the
_F80E2D22AA6AF4B6	ckhlc3	Mean Kipee	a	the			Mean Kipees		the
_7056F65C7ED9D0EA	ckhlc4	Vicious  Kipee	a	the			Vicious  Kipees		the
_7056F65C7ED9C4EB	ckhld1	Dreaded Kipee	a	the			Dreaded Kipees		the
_8D7F4105E8364C74	ckhld2	Master Kipee	a	the			Master Kipees		the
_2D1F757CBF4C830D	ckhld3	Veteran Kipee	a	the			Veteran Kipees		the
_119F690B6CB65474	ckhld4	Hungry  Kipee	a	the			Hungry  Kipees		the
_119F690B6CB64875	ckhle1	Nettled  Kipee	a	the			Nettled  Kipees		the
_403FA51571764B15	ckhle2	Incensed  Kipee	an	the			Incensed  Kipees		the
_82B2496CBC6A6400	ckhle3	Mighty Kipee	a	the			Mighty Kipees		the
_DD243E27C27D6129	ckhle4	Awesome  Kipee	an	the			Awesome  Kipees		the
_DD243E27C27D552A	ckhlf1	Gruesome Kipee	a	the			Gruesome Kipees		the
_F86F351C6CFBF4AA	ckhlf2	Lacerating  Kipee	a	the			Lacerating  Kipees		the
_5FA1291428F6A3D2	ckhlf3	Killer  Kipee	a	the			Killer  Kipees		the
_F96F35132ADB14B4	ckhpa1	Weeny  Kipee	a	the			Weeny  Kipees		the
_63A425BA3178F37F	ckhpa2	Puny  Kipee	a	the			Puny  Kipees		the
_085F7915ECB45071	ckhpa3	Feeble  Kipee	a	the			Feeble  Kipees		the
_085FE9F7EAF45471	ckhpa4	Young Kipee	a	the			Young Kipees		the
_085FE9F7EAF44872	ckhpb1	Vigorous  Kipee	a	the			Vigorous  Kipees		the
_88FFF1EF6E364C72	ckhpb2	Vulgar  Kipee	a	the			Vulgar  Kipees		the
_60A12920303613D2	ckhpb3	Moderate  Kipee	a	the			Moderate  Kipees		the
_42DF82057CDA500E	ckhpb4	Hard Kipee	a	the			Hard Kipees		the
_42DF82057CDA440F	ckhpc1	Vigilant Kipee	a	the			Vigilant Kipees		the
_089F511172964C73	ckhpc2	Strong  Kipee	a	the			Strong  Kipees		the
_F90E2D22AA6AF4B6	ckhpc3	Mean Kipee	a	the			Mean Kipees		the
_7156F65C7ED9D0EA	ckhpc4	Vicious  Kipee	a	the			Vicious  Kipees		the
_7156F65C7ED9C4EB	ckhpd1	Dreaded Kipee	a	the			Dreaded Kipees		the
_8E7F4105E8364C74	ckhpd2	Master Kipee	a	the			Master Kipees		the
_2E1F757CBF4C830D	ckhpd3	Veteran Kipee	a	the			Veteran Kipees		the
_129F690B6CB65474	ckhpd4	Hungry  Kipee	a	the			Hungry  Kipees		the
_129F690B6CB64875	ckhpe1	Nettled  Kipee	a	the			Nettled  Kipees		the
_413FA51571764B15	ckhpe2	Incensed  Kipee	an	the			Incensed  Kipees		the
_83B2496CBC6A6400	ckhpe3	Mighty Kipee	a	the			Mighty Kipees		the
_DE243E27C27D6129	ckhpe4	Awesome  Kipee	an	the			Awesome  Kipees		the
_DE243E27C27D552A	ckhpf1	Gruesome Kipee	a	the			Gruesome Kipees		the
_F96F351C6CFBF4AA	ckhpf2	Lacerating  Kipee	a	the			Lacerating  Kipees		the
_60A1291428F6A3D2	ckhpf3	Killer  Kipee	a	the			Killer  Kipees		the
_41306D67ED4958C8	ckida1	Weeny  Kizoar	a	the			Weeny  Kizoars		the
_B819682FEC68AFA9	ckida2	Puny  Kizoar	a	the			Puny  Kizoars		the
_81E09129BEEAEBCD	ckida3	Feeble  Kizoar	a	the			Feeble  Kizoars		the
_81BF0D163B8AEFCD	ckida4	Young Kizoar	a	the			Young Kizoars		the
_81BF0D163B8AE3CE	ckidb1	Vigorous  Kizoar	a	the			Vigorous  Kizoars		the
_809F0119802BE7CD	ckidb2	Vulgar  Kizoar	a	the			Vulgar  Kizoars		the
_8B0FC9416AD49072	ckidb3	Moderate  Kizoar	a	the			Moderate  Kizoars		the
_95E3B16D80497027	ckidb4	Hard Kizoar	a	the			Hard Kizoars		the
_95E3B16D80496428	ckidc1	Vigilant Kizoar	a	the			Vigilant Kizoars		the
_81AF7532425BE7D1	ckidc2	Strong  Kizoar	a	the			Strong  Kizoars		the
_80FED121375B1BDC	ckidc3	Mean Kizoar	a	the			Mean Kizoars		the
_23859274F1AEE0C5	ckidc4	Vicious  Kizoar	a	the			Vicious  Kizoars		the
