*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_6A22A05F26835597	absm_sap_aura_04	Sap Aura - Power 4		a	the				Increases the sap regeneration speed of yourself and of your teammates around you.
_6A22A45F66835597	absm_sap_aura_05	Sap Aura - Power 5		a	the				Increases the sap regeneration speed of yourself and of your teammates around you.
_6A22A85FA6835597	absm_sap_aura_06	Sap Aura - Power 6		a	the				Increases the sap regeneration speed of yourself and of your teammates around you.
_6A22AC5FE6835597	absm_sap_aura_07	Sap Aura - Power 7		a	the				Increases the sap regeneration speed of yourself and of your teammates around you.
_6A22B05F27835597	absm_sap_aura_08	Sap Aura - Power 8		a	the				Increases the sap regeneration speed of yourself and of your teammates around you.
_6A22B45F67835597	absm_sap_aura_09	Sap Aura - Power 9		a	the				Increases the sap regeneration speed of yourself and of your teammates around you.
_48D54480D821A1D9	absm_sap_aura_10	Sap Aura - Power 10		a	the				Increases the sap regeneration speed of yourself and of your teammates around you.
_48E544801821A1D9	absm_sap_aura_11	Sap Aura - Power 11		a	the				Increases the sap regeneration speed of yourself and of your teammates around you.
_8026E813C06293E8	abm_mt_create_sap_crystal_00005	Create Sap Crystal 1 		a	the				Creates sap crystals to allow you to recharge the enchantment of items.
_8036E813C0129BE8	abm_mt_create_sap_crystal_00020	Create Sap Crystal 2 		a	the				Creates sap crystals to allow you to recharge the enchantment of items.
_8046E813C012A7E8	abm_mt_create_sap_crystal_00050	Create Sap Crystal 3 		a	the				Creates sap crystals to allow you to recharge the enchantment of items.
_8056E813C01293E9	abm_mt_create_sap_crystal_00100	Create Sap Crystal 4 		a	the				Creates sap crystals to allow you to recharge the enchantment of items.
_8066E813C012ABE9	abm_mt_create_sap_crystal_00160	Create Sap Crystal 5 		a	the				Fabrique des cristaux de Sap pour recharger l'enchantement de vos items.
_8076E813C01293EA	abm_mt_create_sap_crystal_00200	Create Sap Crystal 6 		a	the				Creates sap crystals to allow you to recharge the enchantment of items.
_8086E813C012A7EA	abm_mt_create_sap_crystal_00250	Create Sap Crystal 7 		a	the				Creates sap crystals to allow you to recharge the enchantment of items.
_A18FB1800461359B	abe_use_item_power	Use Item Enchantment		a	the				Releases the enchantment in an item.
_A4C4F70F97F81060	abfmf01	Circular Attack 1		a	the				Allows you to hit all enemies in melee combat. 
_A4C4F70FD7081060	abfmf02	Circular Attack 2		a	the				Allows you to hit all enemies in melee combat. 
_A4C4F70F17181060	abfmf03	Circular Attack 3		a	the				Allows you to hit all enemies in melee combat. 
_A4C4F70F58281060	abfmf04	Circular Attack 4		a	the				Allows you to hit all enemies in melee combat. 
_A4C4F70F98381060	abfmf05	Circular Attack 5		a	the				Allows you to hit all enemies in melee combat. 
_A4C4F70FD8481060	abfmf06	Circular Attack 6		a	the				Allows you to hit all enemies in melee combat. 
_A4C4F70F18581060	abfmf07	Circular Attack 7		a	the				Allows you to hit all enemies in melee combat. 
_A4C4F70F59681060	abfmf08	Circular Attack 8		a	the				Allows you to hit all enemies in melee combat. 
_A4C4F70F99781060	abfmf09	Circular Attack 9		a	the				Allows you to hit all enemies in melee combat. 
_A8C7B8531E2D1EEF	abm_ml_fear_00010	Fear 1		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B8539E3D1EEF	abm_ml_fear_00030	Fear 2		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B853DF4D1EEF	abm_ml_fear_00040	Fear 3		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B8531F5D1EEF	abm_ml_fear_00050	Fear 4		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B8585F6D1EEF	abm_ml_fear_00065	Fear 5		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B853E07D1EEF	abm_ml_fear_00080	Fear 6		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B853DE9D1EEF	abm_ml_fear_00100	Fear 7		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B8535EAD1EEF	abm_ml_fear_00120	Fear 8		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8C7B853DFBD1EEF	abm_ml_fear_00140	Fear 9		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8E6C9E879A5	abm_ml_fear_00160	Fear 10		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8E68AE879A5	abm_ml_fear_00180	Fear 11		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8E6C8F879A5	abm_ml_fear_00200	Fear 12		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8EB88F879A5	abm_ml_fear_00225	Fear 13		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_E4B3A8E68AF879A5	abm_ml_fear_00250	Fear 14		a	the				Puts fear into the enemy making them incapable of fighting, though they are still able to move.
_A8334EE19CEDAE8A	abm_ml_mesmerize_00040	Sleep 1		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_A8334EE19CEDAE8C	abm_ml_mesmerize_00050	Sleep 2		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_A8334EE19CEDC28E	abm_ml_mesmerize_00065	Sleep 3		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_A8334EE19CEDAE91	abm_ml_mesmerize_00080	Sleep 4		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_E8334EE19CEDAE8A	abm_ml_mesmerize_00100	Sleep 5		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_E8334EE19CEDAE8D	abm_ml_mesmerize_00120	Sleep 6		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_E8334EE19CEDAE90	abm_ml_mesmerize_00140	Sleep 7		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_E8334EE19CEDAE93	abm_ml_mesmerize_00160	Sleep 8		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_E8334EE19CEDAE96	abm_ml_mesmerize_00180	Sleep 9		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_CC6C14D2585FFEE6	abm_ml_mesmerize_00200	Sleep 10		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_CC6C14D2585F16E8	abm_ml_mesmerize_00225	Sleep 11		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_CC6C14D2585F06EB	abm_ml_mesmerize_00250	Sleep 12		a	the				Puts the enemy to sleep making them unable to move or fight. But if an attack generates loss of energy (hp, sap, stamina, focus) then the enemy will wake up.
_3EDA551B258E8E97	abm_ml_stun_00050	Stun 1		a	the				Stuns the enemy making them unable to move or fight.
_3EDA5520659E8E97	abm_ml_stun_00065	Stun 2		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE6AE8E97	abm_ml_stun_00080	Stun 3		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE4CE8E97	abm_ml_stun_00100	Stun 4		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551B64DE8E97	abm_ml_stun_00120	Stun 5		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE5EE8E97	abm_ml_stun_00140	Stun 6		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551B65FE8E97	abm_ml_stun_00160	Stun 7		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE60E8E97	abm_ml_stun_00180	Stun 8		a	the				Stuns the enemy making them unable to move or fight.
_3EDA551BE42E8E97	abm_ml_stun_00200	Stun 9		a	the				Stuns the enemy making them unable to move or fight.
_70BB07078FAF27E1	abm_ml_stun_00225	Stun 10		a	the				Stuns the enemy making them unable to move or fight.
_70BB070290AF27E1	abm_ml_stun_00250	Stun 11		a	the				Stuns the enemy making them unable to move or fight.
_7911017D68E4BAAB	abm_mt_heal_00005	Heal Life 1		a	the				Allows you to restore life points to the target.
_B911017DA8E4BAAB	abm_mt_heal_00015	Heal Life 2		a	the				Allows you to restore life points to the target.
_F911017DE8E4BAAB	abm_mt_heal_00025	Heal Life 3		a	the				Allows you to restore life points to the target. 
_3A11017869E4BAAB	abm_mt_heal_00040	Heal Life 4		a	the				Allows you to restore life points to the target. 
_7A11017DE9E4BAAB	abm_mt_heal_00065	Heal Life 5		a	the				Allows you to restore life points to the target. 
_BA11017868F4BAAB	abm_mt_heal_00100	Heal Life 6		a	the				Allows you to restore life points to the target. 
_FA11017869F4BAAB	abm_mt_heal_00140	Heal Life 7		a	the				Allows you to restore life points to the target. 
_3B1101786AF4BAAB	abm_mt_heal_00180	Heal Life 8		a	the				Allows you to restore life points to the target. 
_7B11017DE804BAAB	abm_mt_heal_00225	Heal Life 9		a	the				Allows you to restore life points to the target. 
_430F3093259503DF	abm_mt_life_gift_00010	Life Gift 1		a	the				Allows you to give some of your own Life to restore the Life of your target (friend).
_430F3094259503E0	abm_mt_life_gift_00020	Life Gift 2		a	the				Allows you to give some of your own Life to restore the Life of your target (friend).
_430F3095259503E1	abm_mt_life_gift_00030	Life Gift 3		a	the				Allows you to give some of your own Life to restore the Life of your target (friend).
_430F3096259503E3	abm_mt_life_gift_00050	Life Gift 4		a	the				Allows you to give some of your own Life to restore the Life of your target (friend).
_430F3097259503E6	abm_mt_life_gift_00080	Life Gift 5		a	the				Allows you to give some of your own Life to restore the Life of your target (friend).
_830F3098259503E0	abm_mt_life_gift_00120	Life Gift 6		a	the				Allows you to give some of your own Life to restore the Life of your target (friend).
_830F3099259503E4	abm_mt_life_gift_00160	Life Gift 7		a	the				Allows you to give some of your own Life to restore the Life of your target (friend).
_C30F309A259503DE	abm_mt_life_gift_00200	Life Gift 8		a	the				Allows you to give some of your own Life to restore the Life of your target (friend).
_C30F309B259503E3	abm_mt_life_gift_00250	Life Gift 9		a	the				Allows you to give some of your own Life to restore the Life of your target (friend).
_D8EF921002DA5B4F	abm_mt_sap_gift_00005	Sap Gift 1		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_18EF921002EA5B4F	abm_mt_sap_gift_00015	Sap Gift 2		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_98EF921002FA5B4A	abm_mt_sap_gift_00030	Sap Gift 3		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_D9EF9210020A5B4A	abm_mt_sap_gift_00040	Sap Gift 4		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_19EF9210021A5B4A	abm_mt_sap_gift_00050	Sap Gift 5		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_59EF9210022A5B4F	abm_mt_sap_gift_00065	Sap Gift 6		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_DAEF9210023A5B4A	abm_mt_sap_gift_00080	Sap Gift 7		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_D8FF9210024A5B4A	abm_mt_sap_gift_00100	Sap Gift 8		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_58FF9210025A5B4A	abm_mt_sap_gift_00120	Sap Gift 9		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_863728EBBA097D8D	abm_mt_sap_gift_00140	Sap Gift 10		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_063728EBFA097D8D	abm_mt_sap_gift_00160	Sap Gift 11		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_873728EB3A097D8D	abm_mt_sap_gift_00180	Sap Gift 12		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_854728EB7A097D8D	abm_mt_sap_gift_00200	Sap Gift 13		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_054728EBBB097D92	abm_mt_sap_gift_00225	Sap Gift 14		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_C64728EBFB097D8D	abm_mt_sap_gift_00250	Sap Gift 15		a	the				Allows you to give some of your own Life to restore the Sap of your target (friend). 
_244D173EA5B8440A	abm_mt_sta_gift_00005	Stamina Gift 1		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_645D173EA5B8440A	abm_mt_sta_gift_00015	Stamina Gift 2		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_E46D173EA5B84405	abm_mt_sta_gift_00030	Stamina Gift 3		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_257D173EA5B84405	abm_mt_sta_gift_00040	Stamina Gift 4		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_658D173EA5B84405	abm_mt_sta_gift_00050	Stamina Gift 5		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_A59D173EA5B8440A	abm_mt_sta_gift_00065	Stamina Gift 6		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_26AD173EA5B84405	abm_mt_sta_gift_00080	Stamina Gift 7		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_24CD173EA5B84405	abm_mt_sta_gift_00100	Stamina Gift 8		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_A4DD173EA5B84405	abm_mt_sta_gift_00120	Stamina Gift 9		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_407E5AF628F0596F	abm_mt_sta_gift_00140	Stamina Gift 10		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_007E5AF628F0596F	abm_mt_sta_gift_00160	Stamina Gift 11		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_C17E5AF628F0596F	abm_mt_sta_gift_00180	Stamina Gift 12		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_FF8E5AF628F0596F	abm_mt_sta_gift_00200	Stamina Gift 13		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_C08E5AF628F05974	abm_mt_sta_gift_00225	Stamina Gift 14		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_C18E5AF628F0596F	abm_mt_sta_gift_00250	Stamina Gift 15		a	the				Allows you to give some of your own Life to restore the Stamina of your target (friend).
_3764D015D3AFB180	abm_mt_self_heal_00015	Self Heal 1		a	the				Restores some of your own own Life in exchange for some Sap.
_3764D016D3AF9D81	abm_mt_self_heal_00020	Self Heal 2		a	the				Restores some of your own own Life in exchange for some Sap.
_3764D017D3AF9D82	abm_mt_self_heal_00030	Self Heal 3		a	the				Restores some of your own own Life in exchange for some Sap.
_3764D018D3AF9D83	abm_mt_self_heal_00040	Self Heal 4		a	the				Restores some of your own own Life in exchange for some Sap.
_3764D019D3AF9D84	abm_mt_self_heal_00050	Self Heal 5		a	the				Restores some of your own own Life in exchange for some Sap.
_3764D01AD3AFB185	abm_mt_self_heal_00065	Self Heal 6		a	the				Restores some of your own own Life in exchange for some Sap.
_3764D01BD3AF9D87	abm_mt_self_heal_00080	Self Heal 7		a	the				Restores some of your own own Life in exchange for some Sap.
_7764D01CD3AF9D7F	abm_mt_self_heal_00100	Self Heal 8		a	the				Restores some of your own own Life in exchange for some Sap.
_7764D01DD3AF9D81	abm_mt_self_heal_00120	Self Heal 9		a	the				Restores some of your own own Life in exchange for some Sap.
_9E45A4B904DF0621	abm_mt_self_heal_00140	Self Heal 10		a	the				Restores some of your own own Life in exchange for some Sap.
_9E45A8B904DF0623	abm_mt_self_heal_00160	Self Heal 11		a	the				Restores some of your own own Life in exchange for some Sap.
_9E45ACB904DF0625	abm_mt_self_heal_00180	Self Heal 12		a	the				Restores some of your own own Life in exchange for some Sap.
_DE45B0B904DF061D	abm_mt_self_heal_00200	Self Heal 13		a	the				Restores some of your own own Life in exchange for some Sap.
_DE45B4B904DF1A1F	abm_mt_self_heal_00225	Self Heal 14		a	the				Restores some of your own own Life in exchange for some Sap.
_DE45B8B904DF0622	abm_mt_self_heal_00250	Self Heal 15		a	the				Restores some of your own own Life in exchange for some Sap.
_25ACA54316F13A1E	abm_mt_self_sap_gift_00015	Self Sap Gift 1		a	the				Restores some of your own own Sap in exchange for some Life.
_25AC914516F13A1E	abm_mt_self_sap_gift_00020	Self Sap Gift 2		a	the				Restores some of your own own Sap in exchange for some Life.
_25AC914716F13A1E	abm_mt_self_sap_gift_00030	Self Sap Gift 3		a	the				Restores some of your own own Sap in exchange for some Life.
_25AC914916F13A1E	abm_mt_self_sap_gift_00040	Self Sap Gift 4		a	the				Restores some of your own own Sap in exchange for some Life.
_25AC914B16F13A1E	abm_mt_self_sap_gift_00050	Self Sap Gift 5		a	the				Restores some of your own own Sap in exchange for some Life.
_25ACA54D16F13A1E	abm_mt_self_sap_gift_00065	Self Sap Gift 6		a	the				Restores some of your own own Sap in exchange for some Life.
_25AC915016F13A1E	abm_mt_self_sap_gift_00080	Self Sap Gift 7		a	the				Restores some of your own own Sap in exchange for some Life.
_25AC914956F13A1E	abm_mt_self_sap_gift_00100	Self Sap Gift 8		a	the				Restores some of your own own Sap in exchange for some Life.
_25AC914C56F13A1E	abm_mt_self_sap_gift_00120	Self Sap Gift 9		a	the				Restores some of your own own Sap in exchange for some Life.
_46AD71EA872177DA	abm_mt_self_sap_gift_00140	Self Sap Gift 10		a	the				Restores some of your own own Sap in exchange for some Life.
_46AD75EC872177DA	abm_mt_self_sap_gift_00160	Self Sap Gift 11		a	the				Restores some of your own own Sap in exchange for some Life.
_46AD79EE872177DA	abm_mt_self_sap_gift_00180	Self Sap Gift 12		a	the				Restores some of your own own Sap in exchange for some Life.
_46AD7DE6C72177DA	abm_mt_self_sap_gift_00200	Self Sap Gift 13		a	the				Restores some of your own own Sap in exchange for some Life.
_46AD95E8C72177DA	abm_mt_self_sap_gift_00225	Self Sap Gift 14		a	the				Restores some of your own own Sap in exchange for some Life.
_46AD85EBC72177DA	abm_mt_self_sap_gift_00250	Self Sap Gift 15		a	the				Restores some of your own own Sap in exchange for some Life.
_0546D79D245342B1	abm_mt_self_sta_gift_00005	Self Stamina Gift 1		a	the				Restores some of your own own Stamina in exchange for some Life.
_0546D79E245342B2	abm_mt_self_sta_gift_00015	Self Stamina Gift 2		a	the				Restores some of your own own Stamina in exchange for some Life.
_0546C3A0245342B3	abm_mt_self_sta_gift_00030	Self Stamina Gift 3		a	the				Restores some of your own own Stamina in exchange for some Life.
_0546C3A1245342B4	abm_mt_self_sta_gift_00040	Self Stamina Gift 4		a	the				Restores some of your own own Stamina in exchange for some Life.
_0546C3A2245342B5	abm_mt_self_sta_gift_00050	Self Stamina Gift 5		a	the				Restores some of your own own Stamina in exchange for some Life.
_0546D7A3245342B6	abm_mt_self_sta_gift_00065	Self Stamina Gift 6		a	the				Restores some of your own own Stamina in exchange for some Life.
_0546C3A5245342B7	abm_mt_self_sta_gift_00080	Self Stamina Gift 7		a	the				Restores some of your own own Stamina in exchange for some Life.
