item ID	name	ia	da	p	pia	pda	description								
m0450ccnlf01	Phial of Magnificient Lake Horncher Blood	a	the	Phials of Magnificient Lake Horncher Blood		the									
m0450ccnpd01	Phial of Select Prime Root Horncher Blood	a	the	Phials of Select Prime Root Horncher Blood		the									
m0451ccodf01	Phial of Magnificient Desert Tyrancha Blood	a	the	Phials of Magnificient Desert Tyrancha Blood		the									
m0451ccope01	Phial of Superb Prime Root Tyrancha Blood	a	the	Phials of Superb Prime Root Tyrancha Blood		the									
m0451ccopf01	Phial of Magnificient Prime Root Tyrancha Blood	a	the	Phials of Magnificient Prime Root Tyrancha Blood		the									
m0452ccpjf01	Phial of Magnificient Jungle Yetin Blood	a	the	Phials of Magnificient Jungle Yetin Blood		the									
m0453chqfe01	Tuft of Superb Forest Gnoof Hairs	a	the	Tufts of Superb Forest Gnoof Hairs		the									
m0453chqlc01	Tuft of Prime Lake Gnoof Hairs	a	the	Tufts of Prime Lake Gnoof Hairs		the									
m0454chrfe01	Tuft of Superb Forest Bolobi Hairs	a	the	Tufts of Superb Forest Bolobi Hairs		the									
m0454chrlf01	Tuft of Magnificient Lake Bolobi Hairs	a	the	Tufts of Magnificient Lake Bolobi Hairs		the									
m0455chsdf01	Tuft of Magnificient Desert Shalah Hairs	a	the	Tufts of Magnificient Desert Shalah Hairs		the									
m0455chsle01	Tuft of Superb Lake Shalah Hairs	a	the	Tufts of Superb Lake Shalah Hairs		the									
m0456chuje01	Tuft of Superb Jungle Wombai Hairs	a	the	Tufts of Superb Jungle Wombai Hairs		the									
m0456chulf01	Tuft of Magnificient Lake Wombai Hairs	a	the	Tufts of Magnificient Lake Wombai Hairs		the									
m0457chxjf01	Tuft of Magnificient Jungle Gubani Hairs	a	the	Tufts of Magnificient Jungle Gubani Hairs		the									
m0457chxpe01	Tuft of Superb Prime Root Gubani Hairs	a	the	Tufts of Superb Prime Root Gubani Hairs		the									
m0458ccpjf01	Tuft of Magnificient Jungle Yetin Hairs	a	the	Tufts of Magnificient Jungle Yetin Hairs		the									
m0459chwde01	Handful of Superb Desert Arana Moss	a	the	Handfuls of Superb Desert Arana Moss		the									
m0459chwff01	Handful of Magnificient Forest Arana Moss	a	the	Handfuls of Magnificient Forest Arana Moss		the									
m0460ccbdc01	Morsel of Prime Desert Clopper Flesh	a	the	Morsels of Prime Desert Clopper Flesh		the									
m0460ccbla01	Morsel of Plain Lake Clopper Flesh	a	the	Morsels of Plain Lake Clopper Flesh		the									
m0460ccblb01	Morsel of Average Lake Clopper Flesh	a	the	Morsels of Average Lake Clopper Flesh		the									
m0460ccblc01	Morsel of Prime Lake Clopper Flesh	a	the	Morsels of Prime Lake Clopper Flesh		the									
m0461cccda01	Morsel of Plain Desert Goari Flesh	a	the	Morsels of Plain Desert Goari Flesh		the									
m0461cccdb01	Morsel of Average Desert Goari Flesh	a	the	Morsels of Average Desert Goari Flesh		the									
m0461cccdc01	Morsel of Prime Desert Goari Flesh	a	the	Morsels of Prime Desert Goari Flesh		the									
m0461cccdd01	Morsel of Select Desert Goari Flesh	a	the	Morsels of Select Desert Goari Flesh		the									
m0461cccla01	Morsel of Plain Lake Goari Flesh	a	the	Morsels of Plain Lake Goari Flesh		the									
m0461ccclb01	Morsel of Average Lake Goari Flesh	a	the	Morsels of Average Lake Goari Flesh		the									
m0461ccclf01	Morsel of Magnificient Lake Goari Flesh	a	the	Morsels of Magnificient Lake Goari Flesh		the									
m0462cbcca01	Basic Yber Bone	a	the	Basic Yber Bones		the									
m0462cbccb01	Fine Yber Bone	a	the	Fine Yber Bones		the									
m0462cbcld01	Excellent Lake Yber Bone	an	the	Excellent Lake Yber Bones		the									
m0462cbcle01	Supreme Lake Yber Bone	a	the	Supreme Lake Yber Bones		the									
m0463ccgca01	Basic Vorax Leather	some	the	Basic Vorax Leathers		the									
m0463ccgcb01	Fine Vorax Leather	some	the	Fine Vorax Leathers		the									
m0463ccgpc01	Choice Prime Root Vorax Leather	some	the	Choice Prime Root Vorax Leathers		the									
m0463ccgpd01	Excellent Prime Root Vorax Leather	some	the	Excellent Prime Root Vorax Leathers		the									
m0463ccgpe01	Supreme Prime Root Vorax Leather	some	the	Supreme Prime Root Vorax Leathers		the									
m0464ccgca01	Basic Vorax Bone	a	the	Basic Vorax Bones		the									
m0464ccgcb01	Fine Vorax Bone	a	the	Fine Vorax Bones		the									
m0464ccgpc01	Choice Prime Root Vorax Bone	a	the	Choice Prime Root Vorax Bones		the									
m0464ccgpd01	Excellent Prime Root Vorax Bone	an	the	Excellent Prime Root Vorax Bones		the									
m0464ccgpe01	Supreme Prime Root Vorax Bone	a	the	Supreme Prime Root Vorax Bones		the									
m0465ccgca01	Basic Vorax Fang	a	the	Basic Vorax Fangs		the									
m0465ccgcb01	Fine Vorax Fang	a	the	Fine Vorax Fangs		the									
m0465ccgpc01	Choice Prime Root Vorax Fang	a	the	Choice Prime Root Vorax Fangs		the									
m0465ccgpd01	Excellent Prime Root Vorax Fang	an	the	Excellent Prime Root Vorax Fangs		the									
m0465ccgpe01	Supreme Prime Root Vorax Fang	a	the	Supreme Prime Root Vorax Fangs		the									
m0467cclca01	Fragment of Basic Ocyx Claw	a	the	Fragments of Basic Ocyx Claw		the									
m0467cclcb01	Fragment of Fine Ocyx Claw	a	the	Fragments of Fine Ocyx Claw		the									
m0467ccldc01	Fragment of Choice Desert Ocyx Claw	a	the	Fragments of Choice Desert Ocyx Claw		the									
m0467ccldd01	Fragment of Excellent Desert Ocyx Claw	a	the	Fragments of Excellent Desert Ocyx Claw		the									
m0467cclde01	Fragment of Supreme Desert Ocyx Claw	a	the	Fragments of Supreme Desert Ocyx Claw		the									
m0467cclfc01	Fragment of Choice Forest Ocyx Claw	a	the	Fragments of Choice Forest Ocyx Claw		the									
m0468ccfca01	Fragment of Basic Najab Claw	a	the	Fragments of Basic Najab Claw		the									
m0468ccfcb01	Fragment of Fine Najab Claw	a	the	Fragments of Fine Najab Claw		the									
m0468ccfjd01	Fragment of Excellent Jungle Najab Claw	a	the	Fragments of Excellent Jungle Najab Claw		the									
m0468ccfje01	Fragment of Supreme Jungle Najab Claw	a	the	Fragments of Supreme Jungle Najab Claw		the									
m0468ccflc01	Fragment of Choice Lake Najab Claw	a	the	Fragments of Choice Lake Najab Claw		the									
m0468ccfld01	Fragment of Excellent Lake Najab Claw	a	the	Fragments of Excellent Lake Najab Claw		the									
m0468ccfpe01	Fragment of Supreme Prime Root Najab Claw	a	the	Fragments of Supreme Prime Root Najab Claw		the									
m0469chwca01	Bundle of Basic Arana Wood	a	the	Bundles of Basic Arana Wood		the									
m0469chwcb01	Bundle of Fine Arana Wood	a	the	Bundles of Fine Arana Wood		the									
m0469chwdd01	Bundle of Excellent Desert Arana Wood	a	the	Bundles of Excellent Desert Arana Wood		the									
m0469chwde01	Bundle of Supreme Desert Arana Wood	a	the	Bundles of Supreme Desert Arana Wood		the									
m0469chwfe01	Bundle of Supreme Forest Arana Wood	a	the	Bundles of Supreme Forest Arana Wood		the									
m0470checa01	Fragment of Basic Cray Shell	a	the	Fragments of Basic Cray Shell		the									
m0470checb01	Fragment of Fine Cray Shell	a	the	Fragments of Fine Cray Shell		the									
m0470chejd01	Fragment of Excellent Jungle Cray Shell	a	the	Fragments of Excellent Jungle Cray Shell		the									
m0470chelc01	Fragment of Choice Lake Cray Shell	a	the	Fragments of Choice Lake Cray Shell		the									
m0470cheld01	Fragment of Excellent Lake Cray Shell	a	the	Fragments of Excellent Lake Cray Shell		the									
m0470chele01	Fragment of Supreme Lake Cray Shell	a	the	Fragments of Supreme Lake Cray Shell		the									
m0471chvca01	Fragment of Basic Madakam Skin	a	the	Fragments of Basic Madakam Skin		the									
m0471chvcb01	Fragment of Fine Madakam Skin	a	the	Fragments of Fine Madakam Skin		the									
m0471chvfd01	Fragment of Excellent Forest Madakam Skin	a	the	Fragments of Excellent Forest Madakam Skin		the									
m0471chvfe01	Fragment of Supreme Forest Madakam Skin	a	the	Fragments of Supreme Forest Madakam Skin		the									
m0471chvjc01	Fragment of Choice Jungle Madakam Skin	a	the	Fragments of Choice Jungle Madakam Skin		the									
m0471chvje01	Fragment of Supreme Jungle Madakam Skin	a	the	Fragments of Supreme Jungle Madakam Skin		the									
m0471chvpe01	Fragment of Supreme Prime Root Madakam Skin	a	the	Fragments of Supreme Prime Root Madakam Skin		the									
m0472cpaca01	Basic Jubla Bud	a	the	Basic Jubla Buds		the									
m0472cpacb01	Fine Jubla Bud	a	the	Fine Jubla Buds		the									
m0472cpape01	Supreme Prime Root Jubla Bud	a	the	Supreme Prime Root Jubla Buds		the									
m0473cpbca01	Basic Stinga Bud	a	the	Basic Stinga Buds		the									
m0473cpbcb01	Fine Stinga Bud	a	the	Fine Stinga Buds		the									
m0473cpble01	Supreme Lake Stinga Bud	a	the	Supreme Lake Stinga Buds		the									
m0474cpcca01	Basic Psykopla Bud	a	the	Basic Psykopla Buds		the									
m0474cpccb01	Fine Psykopla Bud	a	the	Fine Psykopla Buds		the									
m0474cpcfe01	Supreme Forest Psykopla Bud	a	the	Supreme Forest Psykopla Buds		the									
m0474cpcpe01	Supreme Prime Root Psykopla Bud	a	the	Supreme Prime Root Psykopla Buds		the									
m0475cpdca01	Basic Slaveni Bud	a	the	Basic Slaveni Buds		the									
m0475cpdcb01	Fine Slaveni Bud	a	the	Fine Slaveni Buds		the									
m0475cpdje01	Supreme Jungle Slaveni Bud	a	the	Supreme Jungle Slaveni Buds		the									
m0476cpeca01	Basic Cratcha Bud	a	the	Basic Cratcha Buds		the									
m0476cpecb01	Fine Cratcha Bud	a	the	Fine Cratcha Buds		the									
m0476cpefc01	Choice Forest Cratcha Bud	a	the	Choice Forest Cratcha Buds		the									
m0476cpefe01	Supreme Forest Cratcha Bud	a	the	Supreme Forest Cratcha Buds		the									
m0477cpfca01	Basic Shooki Bud	a	the	Basic Shooki Buds		the									
m0477cpfcb01	Fine Shooki Bud	a	the	Fine Shooki Buds		the									
m0477cpfde01	Supreme Desert Shooki Bud	a	the	Supreme Desert Shooki Buds		the									
m0479ckbca01	Fragment of Basic Kinrey Shell	a	the	Fragments of Basic Kinrey Shell		the									
m0479ckbcb01	Fragment of Fine Kinrey Shell	a	the	Fragments of Fine Kinrey Shell		the									
m0479ckbcd01	Fragment of Excellent Kinrey Shell	a	the	Fragments of Excellent Kinrey Shell		the									
m0479ckbdc01	Fragment of Choice Desert Kinrey Shell	a	the	Fragments of Choice Desert Kinrey Shell		the									
m0479ckbpe01	Fragment of Supreme Prime Root Kinrey Shell	a	the	Fragments of Supreme Prime Root Kinrey Shell		the									
m0480ckbca01	Fragment of Basic Kinrey Sting	a	the	Fragments of Basic Kinrey Sting		the									
m0480ckbcb01	Fragment of Fine Kinrey Sting	a	the	Fragments of Fine Kinrey Sting		the									
m0480ckbcd01	Fragment of Excellent Kinrey Sting	a	the	Fragments of Excellent Kinrey Sting		the									
m0480ckbdc01	Fragment of Choice Desert Kinrey Sting	a	the	Fragments of Choice Desert Kinrey Sting		the									
m0480ckbpe01	Fragment of Supreme Prime Root Kinrey Sting	a	the	Fragments of Supreme Prime Root Kinrey Sting		the									
m0481ckbca01	Fragment of Basic Kinrey Mandible	a	the	Fragments of Basic Kinrey Mandible		the									
m0481ckbcb01	Fragment of Fine Kinrey Mandible	a	the	Fragments of Fine Kinrey Mandible		the									
m0481ckbcd01	Fragment of Excellent Kinrey Mandible	a	the	Fragments of Excellent Kinrey Mandible		the									
m0481ckbdc01	Fragment of Choice Desert Kinrey Mandible	a	the	Fragments of Choice Desert Kinrey Mandible		the									
m0481ckbpe01	Fragment of Supreme Prime Root Kinrey Mandible	a	the	Fragments of Supreme Prime Root Kinrey Mandible		the									
m0485ckaca01	Fragment of Basic Kidinak Shell	a	the	Fragments of Basic Kidinak Shell		the									
m0485ckacb01	Fragment of Fine Kidinak Shell	a	the	Fragments of Fine Kidinak Shell		the									
m0485ckape01	Fragment of Supreme Prime Root Kidinak Shell	a	the	Fragments of Supreme Prime Root Kidinak Shell		the									
m0487ckaca01	Fragment of Basic Kidinak Mandible	a	the	Fragments of Basic Kidinak Mandible		the									
m0487ckacb01	Fragment of Fine Kidinak Mandible	a	the	Fragments of Fine Kidinak Mandible		the									
m0487ckape01	Fragment of Supreme Prime Root Kidinak Mandible	a	the	Fragments of Supreme Prime Root Kidinak Mandible		the									
m0488ckaca01	Fragment of Basic Kidinak Tail	a	the	Fragments of Basic Kidinak Tail		the									
m0488ckacb01	Fragment of Fine Kidinak Tail	a	the	Fragments of Fine Kidinak Tail		the									
m0488ckape01	Fragment of Supreme Prime Root Kidinak Tail	a	the	Fragments of Supreme Prime Root Kidinak Tail		the									
m0490ckcca01	Fragment of Basic Kizarak Shell	a	the	Fragments of Basic Kizarak Shell		the									
m0490ckccb01	Fragment of Fine Kizarak Shell	a	the	Fragments of Fine Kizarak Shell		the									
m0491ckcca01	Fragment of Basic Kizarak Sting	a	the	Fragments of Basic Kizarak Sting		the									
m0491ckccb01	Fragment of Fine Kizarak Sting	a	the	Fragments of Fine Kizarak Sting		the									
m0492ckcca01	Fragment of Basic Kizarak Mandible	a	the	Fragments of Basic Kizarak Mandible		the									
m0492ckccb01	Fragment of Fine Kizarak Mandible	a	the	Fragments of Fine Kizarak Mandible		the									
m0496ckhca01	Fragment of Basic Kipee Sting	a	the	Fragments of Basic Kipee Sting		the									
m0496ckhcb01	Fragment of Fine Kipee Sting	a	the	Fragments of Fine Kipee Sting		the									
m0496ckhdc01	Fragment of Choice Desert Kipee Sting	a	the	Fragments of Choice Desert Kipee Sting		the									
m0496ckhdd01	Fragment of Excellent Desert Kipee Sting	a	the	Fragments of Excellent Desert Kipee Sting		the									
m0496ckhde01	Fragment of Supreme Desert Kipee Sting	a	the	Fragments of Supreme Desert Kipee Sting		the									
m0496ckhfc01	Fragment of Choice Forest Kipee Sting	a	the	Fragments of Choice Forest Kipee Sting		the									
m0496ckhfd01	Fragment of Excellent Forest Kipee Sting	a	the	Fragments of Excellent Forest Kipee Sting		the									
m0496ckhfe01	Fragment of Supreme Forest Kipee Sting	a	the	Fragments of Supreme Forest Kipee Sting		the									
m0496ckhjc01	Fragment of Choice Jungle Kipee Sting	a	the	Fragments of Choice Jungle Kipee Sting		the									
m0496ckhld01	Fragment of Excellent Lake Kipee Sting	a	the	Fragments of Excellent Lake Kipee Sting		the									
m0496ckhpc01	Fragment of Choice Prime Root Kipee Sting	a	the	Fragments of Choice Prime Root Kipee Sting		the									
m0496ckhpd01	Fragment of Excellent Prime Root Kipee Sting	a	the	Fragments of Excellent Prime Root Kipee Sting		the									
m0496ckhpe01	Fragment of Supreme Prime Root Kipee Sting	a	the	Fragments of Supreme Prime Root Kipee Sting		the									
m0497dxacb01	Handful of Basic Adriel Bark	a	the	Handfuls of Basic Adriel Bark		the									
m0497dxacc01	Handful of Fine Adriel Bark	a	the	Handfuls of Fine Adriel Bark		the									
m0497dxadd01	Handful of Choice Desert Adriel Bark	a	the	Handfuls of Choice Desert Adriel Bark		the									
m0497dxade01	Handful of Excellent Desert Adriel Bark	a	the	Handfuls of Excellent Desert Adriel Bark		the									
m0497dxadf01	Handful of Supreme Desert Adriel Bark	a	the	Handfuls of Supreme Desert Adriel Bark		the									
m0497dxafd01	Handful of Choice Forest Adriel Bark	a	the	Handfuls of Choice Forest Adriel Bark		the									
m0497dxafe01	Handful of Excellent Forest Adriel Bark	a	the	Handfuls of Excellent Forest Adriel Bark		the									
m0497dxaff01	Handful of Supreme Forest Adriel Bark	a	the	Handfuls of Supreme Forest Adriel Bark		the									
m0497dxajd01	Handful of Choice Jungle Adriel Bark	a	the	Handfuls of Choice Jungle Adriel Bark		the									
m0497dxaje01	Handful of Excellent Jungle Adriel Bark	a	the	Handfuls of Excellent Jungle Adriel Bark		the									
m0497dxajf01	Handful of Supreme Jungle Adriel Bark	a	the	Handfuls of Supreme Jungle Adriel Bark		the									
m0497dxald01	Handful of Choice Lake Adriel Bark	a	the	Handfuls of Choice Lake Adriel Bark		the									
m0497dxale01	Handful of Excellent Lake Adriel Bark	a	the	Handfuls of Excellent Lake Adriel Bark		the									
m0497dxalf01	Handful of Supreme Lake Adriel Bark	a	the	Handfuls of Supreme Lake Adriel Bark		the									
m0497dxapd01	Handful of Choice Prime Root Adriel Bark	a	the	Handfuls of Choice Prime Root Adriel Bark		the									
m0497dxape01	Handful of Excellent Prime Root Adriel Bark	a	the	Handfuls of Excellent Prime Root Adriel Bark		the									
m0497dxapf01	Handful of Supreme Prime Root Adriel Bark	a	the	Handfuls of Supreme Prime Root Adriel Bark		the									
m0498chwca01	Fragment of Basic Arana Eye	a	the	Fragments of Basic Arana Eye		the									
m0498chwcb01	Fragment of Fine Arana Eye	a	the	Fragments of Fine Arana Eye		the									
m0498chwdd01	Fragment of Excellent Desert Arana Eye	a	the	Fragments of Excellent Desert Arana Eye		the									
m0498chwde01	Fragment of Supreme Desert Arana Eye	a	the	Fragments of Supreme Desert Arana Eye		the									
m0498chwfe01	Fragment of Supreme Forest Arana Eye	a	the	Fragments of Supreme Forest Arana Eye		the									
m0499chwca01	Basic Arana Nail	a	the	Basic Arana Nails		the									
m0499chwcb01	Fine Arana Nail	a	the	Fine Arana Nails		the									
m0499chwdd01	Excellent Desert Arana Nail	an	the	Excellent Desert Arana Nails		the									
m0499chwde01	Supreme Desert Arana Nail	a	the	Supreme Desert Arana Nails		the									
m0499chwfe01	Supreme Forest Arana Nail	a	the	Supreme Forest Arana Nails		the									
m0500chwca01	Fragment of Basic Arana Pelvis	a	the	Fragments of Basic Arana Pelvis		the									
m0500chwcb01	Fragment of Fine Arana Pelvis	a	the	Fragments of Fine Arana Pelvis		the									
m0500chwdd01	Fragment of Excellent Desert Arana Pelvis	a	the	Fragments of Excellent Desert Arana Pelvis		the									
m0500chwde01	Fragment of Supreme Desert Arana Pelvis	a	the	Fragments of Supreme Desert Arana Pelvis		the									
m0500chwfe01	Fragment of Supreme Forest Arana Pelvis	a	the	Fragments of Supreme Forest Arana Pelvis		the									
m0501chwca01	Basic Arana Tooth	a	the	Basic Arana Tooths		the									
